"volume","sizeindex","species","xleft","ybottom","xright","ytop"
"100",59.78934,"lagerstroemia_indica_natchez",102,0,150,600
"100",120.73271,"lagerstroemia_indica_natchez",102,0,150,600
"100",104.43832,"melaleuca_quinquenervia",102,0,150,600
"100",69.237025,"eucalyptus_reticulatus",102,0,150,600
"100",72.16342,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",158.28462,"corymbia_maculata",102,0,150,600
"100",97.24479,"tristaniopsis_laurina_luscious",102,0,150,600
"100",105.82488,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",78.752835,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",48.654,"gleditsia_triacanthos_sunburst",102,0,150,600
"100",178.36693,"brachychiton_rupestris",102,0,150,600
"100",95.50845,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",144.52518,"jacaranda_mimosifolia",102,0,150,600
"100",108.464093717127,"lagerstroemia_indica_sioux",102,0,150,600
"100",214.28274,"eucalyptus_saligna",102,0,150,600
"100",67.62544,"eucalyptus_sideroxylon",102,0,150,600
"100",104.3834,"olea_europaea_mission",102,0,150,600
"100",82.648875,"peltophorum_pterocarpum",102,0,150,600
"100",40.07161,"melaleuca_rhaphiophylla",102,0,150,600
"100",180.2416,"angophora_costata",102,0,150,600
"100",150.656,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",119.0548,"angophora_costata",102,0,150,600
"100",44.18344,"angophora_costata",102,0,150,600
"100",41.297175,"agonis_flexuosa",102,0,150,600
"100",84.324625,"melaleuca_rhaphiophylla",102,0,150,600
"100",118.07782,"corymbia_citriodora",102,0,150,600
"100",172.871925,"lagerstroemia_indica_natchez",102,0,150,600
"100",71.5122,"lagerstroemia_indica_natchez",102,0,150,600
"100",87.59635,"olea_europaea_mission",102,0,150,600
"100",166.351625,"corymbia_maculata",102,0,150,600
"100",158.51836,"araucaria_heterophylla",102,0,150,600
"100",91.61898,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",123.67415,"araucaria_heterophylla",102,0,150,600
"100",98.8083,"corymbia_citriodora",102,0,150,600
"100",140.10432,"jacaranda_mimosifolia",102,0,150,600
"100",70.107045,"elaeocarpus_eumundii",102,0,150,600
"100",125.459,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",99.11408,"angophora_costata",102,0,150,600
"100",157.4404,"delonix_regia",102,0,150,600
"100",63.1858,"olea_europaea_tolleysupright",102,0,150,600
"100",138.430155,"delonix_regia",102,0,150,600
"100",94.31667,"melaleuca_quinquenervia",102,0,150,600
"100",120.578013055623,"magnolia_grandiflora_littlegem",102,0,150,600
"100",272.41476,"jacaranda_mimosifolia",102,0,150,600
"100",27.8922,"pyrus_calleryana_chanticleer",102,0,150,600
"100",84.0213,"callistemon_kingsparkspecial",102,0,150,600
"100",65.45547,"callistemon_kingsparkspecial",102,0,150,600
"100",76.0272,"melia_azedarach_caroline",102,0,150,600
"100",95.6855,"koelreuteria_paniculata",102,0,150,600
"100",113.62513,"acer_freemanii_autumnblaze",102,0,150,600
"100",92.88874,"melaleuca_quinquenervia",102,0,150,600
"100",100.084,"angophora_costata",102,0,150,600
"100",226.6103,"corymbia_maculata",102,0,150,600
"100",94.459365,"corymbia_maculata",102,0,150,600
"100",63.30207,"lagerstroemia_indica_natchez",102,0,150,600
"100",113.11141805541,"magnolia_grandiflora_littlegem",102,0,150,600
"100",86.619825,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",91.099335,"banksia_integrifolia",102,0,150,600
"100",148.31189,"waterhousea_floribunda",102,0,150,600
"100",115.53542,"melia_azedarach_caroline",102,0,150,600
"100",93.959775,"corymbia_maculata",102,0,150,600
"100",116.7855,"acer_freemanii",102,0,150,600
"100",87.0672,"lagerstroemia_indica_sioux",102,0,150,600
"100",136.69925,"elaeocarpus_reticulatus",102,0,150,600
"100",86.851835,"melaleuca_quinquenervia",102,0,150,600
"100",187.72899,"araucaria_heterophylla",102,0,150,600
"100",162.241,"eucalyptus_leucoxylon_megalocarpa",102,0,150,600
"100",93.2376,"lagerstroemia_indica_sioux",102,0,150,600
"100",91.466115,"peltophorum_pterocarpum",102,0,150,600
"100",79.65612,"melaleuca_quinquenervia",102,0,150,600
"100",59.05764,"elaeocarpus_eumundii",102,0,150,600
"100",76.965825,"elaeocarpus_eumundii",102,0,150,600
"100",111.586635,"angophora_costata",102,0,150,600
"100",122.123035,"olea_europaea_mission",102,0,150,600
"100",65.48688,"melaleuca_rhaphiophylla",102,0,150,600
"100",78.42783,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",172.50974,"elaeocarpus_reticulatus",102,0,150,600
"100",97.67664,"magnolia_grandiflora_littlegem",102,0,150,600
"100",146.341705,"ulmus_parvifolia",102,0,150,600
"100",112.420275,"delonix_regia",102,0,150,600
"100",115.61886,"magnolia_grandiflora_littlegem",102,0,150,600
"100",124.20748,"araucaria_cunninghamii",102,0,150,600
"100",95.424665,"pyrus_calleryana_chanticleer",102,0,150,600
"100",86.03495,"magnolia_grandiflora_littlegem",102,0,150,600
"100",138.5328,"jacaranda_mimosifolia",102,0,150,600
"100",227.918295,"eucalyptus_saligna",102,0,150,600
"100",117.12852,"angophora_costata",102,0,150,600
"100",114.996645,"olea_europaea_mission",102,0,150,600
"100",88.764325,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",111.4027,"elaeocarpus_reticulatus",102,0,150,600
"100",102.02435,"liquidambar_styraciflua",102,0,150,600
"100",209.71366,"agathis_robusta",102,0,150,600
"100",121.24978,"jacaranda_mimosifolia",102,0,150,600
"100",107.97714,"callistemon_kingsparkspecial",102,0,150,600
"100",104.029405,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",142.28865,"jacaranda_mimosifolia",102,0,150,600
"100",69.07392,"horsfieldia_australiana",102,0,150,600
"100",107.9664,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",84.16205,"melaleuca_quinquenervia",102,0,150,600
"100",108.06709,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",155.011175,"waterhousea_floribunda",102,0,150,600
"100",100.32888,"angophora_costata",102,0,150,600
"100",119.440035,"elaeocarpus_reticulatus",102,0,150,600
"100",109.5255,"olea_europaea_mission",102,0,150,600
"100",153.63693,"syzygium_armstrongii",102,0,150,600
"100",138.89578,"brachychiton_acerifolius",102,0,150,600
"100",109.739,"platanus_orientalis_insularis",102,0,150,600
"100",91.8068,"syzygium_armstrongii",102,0,150,600
"100",107.304,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",108.054,"pistacia_chinensis",102,0,150,600
"100",214.55684,"brachychiton_acerifolius",102,0,150,600
"100",68.62212,"angophora_costata",102,0,150,600
"100",64.1682,"olea_europaea",102,0,150,600
"100",155.8095,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",57.9824,"lagerstroemia_indica_natchez",102,0,150,600
"100",101.554285,"delonix_regia",102,0,150,600
"100",168.511,"eucalyptus_leucoxylon_megalocarpa",102,0,150,600
"100",155.89685,"araucaria_heterophylla",102,0,150,600
"100",232.77625,"eucalyptus_saligna",102,0,150,600
"100",173.9352,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",143.26494,"delonix_regia",102,0,150,600
"100",93.44768,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",139.33281,"araucaria_heterophylla",102,0,150,600
"100",102.458625,"olea_europaea_mission",102,0,150,600
"100",111.942902463229,"lagerstroemia_indica_sioux",102,0,150,600
"100",54.1233,"elaeocarpus_eumundii",102,0,150,600
"100",89.24261,"melia_azedarach_caroline",102,0,150,600
"100",135.11313,"araucaria_cunninghamii",102,0,150,600
"100",136.88725,"brachychiton_acerifolius",102,0,150,600
"100",98.77335,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",152.71529,"waterhousea_floribunda",102,0,150,600
"100",123.07485,"melia_azedarach_caroline",102,0,150,600
"100",81.713025,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",127.56037,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",136.5525,"pistacia_chinensis",102,0,150,600
"100",73.05088,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",86.91175,"pyrus_calleryana_chanticleer",102,0,150,600
"100",94.74155,"melaleuca_quinquenervia",102,0,150,600
"100",110.49766,"buchanania_arborescens",102,0,150,600
"100",147.50156,"jacaranda_mimosifolia",102,0,150,600
"100",132.441925,"melaleuca_quinquenervia",102,0,150,600
"100",111.9255,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",73.621675,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",191.98332,"brachychiton_acerifolius",102,0,150,600
"100",102.47875,"melaleuca_quinquenervia",102,0,150,600
"100",64.642305,"corymbia_maculata",102,0,150,600
"100",67.32495,"ulmus_parvifolia_todd",102,0,150,600
"100",106.389235,"araucaria_heterophylla",102,0,150,600
"100",135.205307255427,"magnolia_grandiflora_littlegem",102,0,150,600
"100",75.882105,"magnolia_grandiflora_littlegem",102,0,150,600
"100",113.27415,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",69.23565,"eucalyptus_reticulatus",102,0,150,600
"100",102.08,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",117.600675,"ginkgo_biloba",102,0,150,600
"100",49.68316,"gleditsia_triacanthos_sunburst",102,0,150,600
"100",123.111235,"jacaranda_mimosifolia",102,0,150,600
"100",92.0385,"zelkova_serrata_greenvase",102,0,150,600
"100",84.53984,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",102.3555,"corymbia_maculata",102,0,150,600
"100",92.46368,"melaleuca_quinquenervia",102,0,150,600
"100",145.21635,"liquidambar_styraciflua",102,0,150,600
"100",125.19372,"corymbia_maculata",102,0,150,600
"100",138.06117,"liquidambar_styraciflua",102,0,150,600
"100",278.4821,"angophora_costata",102,0,150,600
"100",116.35929,"araucaria_cunninghamii",102,0,150,600
"100",93.53354,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",185.88516,"araucaria_heterophylla",102,0,150,600
"100",122.558925,"acer_freemanii_autumnblaze",102,0,150,600
"100",171.4025,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",177.06,"eucalyptus_leucoxylon_megalocarpa",102,0,150,600
"100",112.690035,"corymbia_maculata",102,0,150,600
"100",129.3335,"eucalyptus_leucoxylon_megalocarpa",102,0,150,600
"100",67.89146,"magnolia_grandiflora_littlegem",102,0,150,600
"100",75.07337,"eucalyptus_reticulatus",102,0,150,600
"100",77.4055,"acer_freemanii_autumnblaze",102,0,150,600
"100",182.00532,"angophora_costata",102,0,150,600
"100",126.4725,"platanus_orientalis_insularis",102,0,150,600
"100",159.8693,"melia_azedarach",102,0,150,600
"100",39.9217,"pyrus_calleryana_chanticleer",102,0,150,600
"100",140.622941518275,"acer_rubrum_octoberglory",102,0,150,600
"100",116.7075,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",76.57488,"eucalyptus_sideroxylon",102,0,150,600
"100",219.043125,"adansonia_gregorii",102,0,150,600
"100",96.54954,"acer_freemanii",102,0,150,600
"100",147.23306,"waterhousea_floribunda",102,0,150,600
"100",84.640985,"melaleuca_quinquenervia",102,0,150,600
"100",97.35,"delonix_regia",102,0,150,600
"100",95.79936,"delonix_regia",102,0,150,600
"100",184.71945,"corymbia_maculata",102,0,150,600
"100",101.68836,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",156.25125,"banksia_integrifolia",102,0,150,600
"100",125.2905,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",174.572,"eucalyptus_sideroxylon_rosea",102,0,150,600
"100",138.83015,"acer_freemanii_autumnblaze",102,0,150,600
"100",136.6393,"melaleuca_quinquenervia",102,0,150,600
"100",84.71544,"delonix_regia",102,0,150,600
"100",134.168125,"angophora_costata",102,0,150,600
"100",115.55428,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",134.432769161659,"magnolia_grandiflora_littlegem",102,0,150,600
"100",114.70496,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",101.89368,"melia_azedarach_caroline",102,0,150,600
"100",100.56893,"melia_azedarach_caroline",102,0,150,600
"100",45.09266,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",157.0625,"eucalyptus_sideroxylon_rosea",102,0,150,600
"100",75.143505,"olea_europaea_tolleysupright",102,0,150,600
"100",77.0776,"delonix_regia",102,0,150,600
"100",68.013,"magnolia_grandiflora_littlegem",102,0,150,600
"100",125.76395,"brachychiton_rupestris",102,0,150,600
"100",239.88887,"angophora_costata",102,0,150,600
"100",114.212,"koelreuteria_paniculata",102,0,150,600
"100",148.3272,"angophora_costata",102,0,150,600
"100",117.990471990835,"magnolia_grandiflora_littlegem",102,0,150,600
"100",154.094925,"jacaranda_mimosifolia",102,0,150,600
"100",137.34,"elaeocarpus_reticulatus",102,0,150,600
"100",114.13899,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",72.46473,"ulmus_parvifolia_todd",102,0,150,600
"100",217.299625,"brachychiton_rupestris",102,0,150,600
"100",100.97325,"koelreuteria_paniculata",102,0,150,600
"100",110.91418,"corymbia_citriodora",102,0,150,600
"100",93.02706,"buchanania_arborescens",102,0,150,600
"100",105.93981,"delonix_regia",102,0,150,600
"100",66.80872,"ulmus_parvifolia_todd",102,0,150,600
"100",116.950553592673,"lagerstroemia_indica_sioux",102,0,150,600
"100",134.97135,"banksia_integrifolia",102,0,150,600
"100",131.26986,"melia_azedarach_caroline",102,0,150,600
"100",117.712,"koelreuteria_paniculata",102,0,150,600
"100",132.889625,"araucaria_heterophylla",102,0,150,600
"100",135.637765,"jacaranda_mimosifolia",102,0,150,600
"100",76.12095,"corymbia_maculata",102,0,150,600
"100",135.13598,"corymbia_maculata",102,0,150,600
"100",105.769545,"lophostemon_confertus",102,0,150,600
"100",125.79881,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",71.17866,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",112.7575,"peltophorum_pterocarpum",102,0,150,600
"100",46.534475,"pyrus_calleryana_chanticleer",102,0,150,600
"100",177.184333355231,"acer_rubrum_octoberglory",102,0,150,600
"100",220.551715,"angophora_costata",102,0,150,600
"100",144.594225,"brachychiton_rupestris",102,0,150,600
"100",45.74964,"pyrus_calleryana_chanticleer",102,0,150,600
"100",173.717475,"angophora_costata",102,0,150,600
"100",39.9748,"magnolia_grandiflora_littlegem",102,0,150,600
"100",140.82743,"banksia_integrifolia",102,0,150,600
"100",208.9659,"corymbia_maculata",102,0,150,600
"100",82.5696,"angophora_costata",102,0,150,600
"100",71.16564,"ulmus_parvifolia_todd",102,0,150,600
"100",111.746335,"pyrus_calleryana_chanticleer",102,0,150,600
"100",57.66149,"magnolia_grandiflora_littlegem",102,0,150,600
"100",109.83,"acer_freemanii_autumnblaze",102,0,150,600
"100",122.319585,"delonix_regia",102,0,150,600
"100",83.57418,"peltophorum_pterocarpum",102,0,150,600
"100",93.630225,"peltophorum_pterocarpum",102,0,150,600
"100",121.27209,"melia_azedarach",102,0,150,600
"100",154.21685,"jacaranda_mimosifolia",102,0,150,600
"100",62.2674,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",62.28937,"olea_europaea_mission",102,0,150,600
"100",252.5202,"corymbia_maculata",102,0,150,600
"100",94.574445,"angophora_costata",102,0,150,600
"100",87.625,"lophostemon_confertus",102,0,150,600
"100",187.04016,"brachychiton_rupestris",102,0,150,600
"100",65.64294,"eucalyptus_leucoxylon_rosea",102,0,150,600
"100",188.212255,"banksia_integrifolia",102,0,150,600
"100",119.8539,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",113.8785,"platanus_orientalis_insularis",102,0,150,600
"100",226.59588,"eucalyptus_saligna",102,0,150,600
"100",114.482060425317,"lagerstroemia_indica_sioux",102,0,150,600
"100",80.25,"olea_europaea",102,0,150,600
"100",100.3286,"zelkova_serrata_greenvase",102,0,150,600
"100",60.928425,"corymbia_maculata",102,0,150,600
"100",227.11745,"angophora_costata",102,0,150,600
"100",103.4078,"delonix_regia",102,0,150,600
"100",80.76873,"corymbia_maculata",102,0,150,600
"100",97.54756,"magnolia_grandiflora_littlegem",102,0,150,600
"100",96.213863,"delonix_regia",102,0,150,600
"100",80.11444,"melaleuca_quinquenervia",102,0,150,600
"100",239.52768,"eucalyptus_pilularis",102,0,150,600
"100",95.893245,"peltophorum_pterocarpum",102,0,150,600
"100",173.90841,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",136.17855,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",127.6605,"platanus_orientalis_insularis",102,0,150,600
"100",227.56944,"eucalyptus_saligna",102,0,150,600
"100",85.882945,"magnolia_grandiflora_littlegem",102,0,150,600
"100",101.2635,"koelreuteria_paniculata",102,0,150,600
"100",224.41742,"angophora_costata",102,0,150,600
"100",95.9108,"angophora_costata",102,0,150,600
"100",54.76535,"lagerstroemia_indica_natchez",102,0,150,600
"100",86.169669288814,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",87.49234,"banksia_integrifolia",102,0,150,600
"100",71.55606,"ulmus_parvifolia_todd",102,0,150,600
"100",100.9904,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",96.02628,"callistemon_kingsparkspecial",102,0,150,600
"100",141.514685,"liquidambar_styraciflua",102,0,150,600
"100",70.344795,"eucalyptus_sideroxylon",102,0,150,600
"100",78.76532,"melaleuca_rhaphiophylla",102,0,150,600
"100",104.17677,"magnolia_grandiflora_littlegem",102,0,150,600
"100",152.46945,"acer_freemanii_autumnblaze",102,0,150,600
"100",53.10165,"magnolia_grandiflora_littlegem",102,0,150,600
"100",96.87698,"lophostemon_confertus",102,0,150,600
"100",189.42675,"acer_freemanii_autumnblaze",102,0,150,600
"100",133.15947,"elaeocarpus_reticulatus",102,0,150,600
"100",172.96875,"eucalyptus_sideroxylon_rosea",102,0,150,600
"100",81.8814,"angophora_costata",102,0,150,600
"100",190.014685,"waterhousea_floribunda",102,0,150,600
"100",76.3092,"olea_europaea",102,0,150,600
"100",127.05742,"delonix_regia",102,0,150,600
"100",229.48365,"agathis_robusta",102,0,150,600
"100",114.04265,"melaleuca_quinquenervia",102,0,150,600
"100",109.1475,"acer_freemanii_autumnblaze",102,0,150,600
"100",112.68,"platanus_orientalis_insularis",102,0,150,600
"100",137.79,"eucalyptus_leucoxylon_megalocarpa",102,0,150,600
"100",137.598,"platanus_orientalis_insularis",102,0,150,600
"100",100.993455,"peltophorum_pterocarpum",102,0,150,600
"100",109.5042,"melaleuca_quinquenervia",102,0,150,600
"100",165.909478876715,"acer_rubrum_octoberglory",102,0,150,600
"100",66.88304,"elaeocarpus_eumundii",102,0,150,600
"100",109.01709,"horsfieldia_australiana",102,0,150,600
"100",152.90412,"jacaranda_mimosifolia",102,0,150,600
"100",216.524005,"angophora_costata",102,0,150,600
"100",99.757225,"lophostemon_confertus",102,0,150,600
"100",110.10766,"pyrus_calleryana_chanticleer",102,0,150,600
"100",86.19,"acer_freemanii_autumnblaze",102,0,150,600
"100",104.75808,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",61.400875,"olea_europaea_tolleysupright",102,0,150,600
"100",113.812973044559,"magnolia_grandiflora_littlegem",102,0,150,600
"100",91.48655,"acer_freemanii_autumnblaze",102,0,150,600
"100",88.35104,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",118.02186,"corymbia_citriodora",102,0,150,600
"100",198.7633,"angophora_costata",102,0,150,600
"100",72.1032371084661,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",140.52365,"jacaranda_mimosifolia",102,0,150,600
"100",82.506525,"angophora_costata",102,0,150,600
"100",121.7255,"jacaranda_mimosifolia",102,0,150,600
"100",298.109,"angophora_costata",102,0,150,600
"100",113.40823,"buchanania_arborescens",102,0,150,600
"100",174.7164,"banksia_integrifolia",102,0,150,600
"100",83.93045,"melaleuca_quinquenervia",102,0,150,600
"100",80.4623730295386,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",84.4974,"carallia_brachiata",102,0,150,600
"100",170.169738393399,"acer_rubrum_octoberglory",102,0,150,600
"100",82.2768,"corymbia_maculata",102,0,150,600
"100",89.58152,"brachychiton_acerifolius",102,0,150,600
"100",135.4204,"araucaria_heterophylla",102,0,150,600
"100",80.6904,"olea_europaea_mission",102,0,150,600
"100",146.65509,"araucaria_heterophylla",102,0,150,600
"100",114.72662,"horsfieldia_australiana",102,0,150,600
"100",132.92559,"araucaria_heterophylla",102,0,150,600
"100",73.656,"lophostemon_confertus",102,0,150,600
"100",88.50978,"carallia_brachiata",102,0,150,600
"100",173.642425,"adansonia_gregorii",102,0,150,600
"100",108.50424,"waterhousea_floribunda",102,0,150,600
"100",109.3176,"peltophorum_pterocarpum",102,0,150,600
"100",139.99375,"platanus_orientalis_insularis",102,0,150,600
"100",111.573,"corymbia_maculata",102,0,150,600
"100",56.271105,"callistemon_kingsparkspecial",102,0,150,600
"100",120.611435,"melia_azedarach_caroline",102,0,150,600
"100",160.08793,"acer_freemanii_autumnblaze",102,0,150,600
"100",116.214145,"hibiscus_tiliaceus_rubra",102,0,150,600
"100",169.89882,"allosyncarpia_ternata",102,0,150,600
"100",106.0999,"angophora_costata",102,0,150,600
"100",178.6779,"araucaria_heterophylla",102,0,150,600
"100",87.98387,"melaleuca_quinquenervia",102,0,150,600
"100",119.20423,"corymbia_maculata",102,0,150,600
"100",159.9075,"angophora_costata",102,0,150,600
"100",73.27275,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",123.61902,"araucaria_heterophylla",102,0,150,600
"100",122.83564,"corymbia_citriodora",102,0,150,600
"100",246.01104,"angophora_costata",102,0,150,600
"100",134.7423,"angophora_costata",102,0,150,600
"100",147.854,"pistacia_chinensis",102,0,150,600
"100",99.174605,"corymbia_citriodora",102,0,150,600
"100",136.35336,"elaeocarpus_reticulatus",102,0,150,600
"100",78.17264,"olea_europaea",102,0,150,600
"100",149.71374,"corymbia_maculata",102,0,150,600
"100",92.0025,"brachychiton_acerifolius",102,0,150,600
"100",117.5134,"elaeocarpus_reticulatus_primadonna",102,0,150,600
"100",208.26921,"corymbia_maculata",102,0,150,600
"100",106.806375,"liquidambar_styraciflua",102,0,150,600
"100",94.31058,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",154.741576519957,"acer_rubrum_octoberglory",102,0,150,600
"100",162.286425,"corymbia_maculata",102,0,150,600
"100",73.0892,"ulmus_parvifolia_todd",102,0,150,600
"100",163.84725,"cupaniopsis_anacardioides",102,0,150,600
"100",116.20378,"buchanania_arborescens",102,0,150,600
"100",78.31538,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",219.0222,"angophora_costata",102,0,150,600
"100",124.15011,"acer_freemanii_autumnblaze",102,0,150,600
"100",121.17345,"elaeocarpus_reticulatus",102,0,150,600
"100",126.225255,"buchanania_arborescens",102,0,150,600
"100",270.28348,"eucalyptus_pilularis",102,0,150,600
"100",77.6662,"melaleuca_rhaphiophylla",102,0,150,600
"100",141.1809,"waterhousea_floribunda",102,0,150,600
"100",137.8583,"araucaria_heterophylla",102,0,150,600
"100",78.73452,"syzygium_armstrongii",102,0,150,600
"100",196.270095,"brachychiton_acerifolius_bellapink",102,0,150,600
"100",60.140465,"lagerstroemia_indica_natchez",102,0,150,600
"100",192.857593841035,"acer_rubrum_octoberglory",102,0,150,600
"100",110.993895,"angophora_costata",102,0,150,600
"100",65.6448,"eucalyptus_reticulatus",102,0,150,600
"100",82.6927704020284,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",107.2335,"peltophorum_pterocarpum",102,0,150,600
"100",73.405215,"lagerstroemia_indica_natchez",102,0,150,600
"100",67.35215,"lagerstroemia_indica_natchez",102,0,150,600
"100",101.79898,"araucaria_cunninghamii",102,0,150,600
"100",35.16212,"melaleuca_rhaphiophylla",102,0,150,600
"100",262.936935,"eucalyptus_saligna",102,0,150,600
"100",167.65,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",170.31255,"acer_freemanii_autumnblaze",102,0,150,600
"100",67.0936761197056,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",140.81193,"ulmus_parvifolia",102,0,150,600
"100",89.2755,"zelkova_serrata_greenvase",102,0,150,600
"100",65.41976,"lagerstroemia_indica_natchez",102,0,150,600
"100",213.63585,"araucaria_heterophylla",102,0,150,600
"100",54.165825,"agonis_flexuosa",102,0,150,600
"100",106.82489,"peltophorum_pterocarpum",102,0,150,600
"100",129.4698,"acer_freemanii_autumnblaze",102,0,150,600
"100",77.50404,"ulmus_parvifolia_todd",102,0,150,600
"100",101.86655,"syzygium_armstrongii",102,0,150,600
"100",122.6158,"acer_freemanii_autumnblaze",102,0,150,600
"100",63.21438,"angophora_costata",102,0,150,600
"100",138.14699,"brachychiton_acerifolius",102,0,150,600
"100",108.68816,"delonix_regia",102,0,150,600
"100",112.597025,"cupaniopsis_anacardioides",102,0,150,600
"100",133.718545,"jacaranda_mimosifolia",102,0,150,600
"100",178.23592,"horsfieldia_australiana",102,0,150,600
"100",35.58236,"agonis_flexuosa",102,0,150,600
"100",153.7327,"jacaranda_mimosifolia",102,0,150,600
"100",107.8459,"banksia_integrifolia",102,0,150,600
"100",163.994835,"delonix_regia",102,0,150,600
"100",147.45252,"jacaranda_mimosifolia",102,0,150,600
"100",122.3972,"jacaranda_mimosifolia",102,0,150,600
"100",159.109375,"angophora_costata",102,0,150,600
"100",70.90675,"magnolia_grandiflora_littlegem",102,0,150,600
"100",90.77802,"delonix_regia",102,0,150,600
"100",75.14715,"angophora_costata",102,0,150,600
"100",122.84088,"jacaranda_mimosifolia",102,0,150,600
"100",127.11636,"angophora_costata",102,0,150,600
"100",216.64885,"angophora_costata",102,0,150,600
"100",115.08372,"jacaranda_mimosifolia",102,0,150,600
"100",127.2949,"jacaranda_mimosifolia",102,0,150,600
"100",86.70267,"olea_europaea_mission",102,0,150,600
"100",96.00668,"liquidambar_styraciflua",102,0,150,600
"100",51.66883,"gleditsia_triacanthos_sunburst",102,0,150,600
"100",89.45582,"ficus_microcarpa_hilliiflash",102,0,150,600
"100",86.29725,"melaleuca_rhaphiophylla",102,0,150,600
"100",84.939225,"magnolia_grandiflora_littlegem",102,0,150,600
"100",132.792885,"liquidambar_styraciflua",102,0,150,600
"100",134.77665,"melaleuca_quinquenervia",102,0,150,600
"100",54.691245,"angophora_costata",102,0,150,600
"100",99.86278,"fraxinus_pennsylvanica_cimmaron",102,0,150,600
"100",51.60815,"eucalyptus_sideroxylon",102,0,150,600
"100",173.33261,"delonix_regia",102,0,150,600
"100",67.01929,"magnolia_grandiflora_littlegem",102,0,150,600
"100",94.6344840920995,"pyrus_calleryana_clevelandselect",102,0,150,600
"100",82.20161,"olea_europaea_tolleysupright",102,0,150,600
"100",180.73867,"jacaranda_mimosifolia",102,0,150,600
"100",85.16683,"melaleuca_quinquenervia",102,0,150,600
"100",133.42595,"ulmus_parvifolia",102,0,150,600
"100",95.32314,"angophora_costata",102,0,150,600
"100",123.408975,"lagerstroemia_indica_sioux",102,0,150,600
"100",164.00286,"jacaranda_mimosifolia",102,0,150,600
"100",155.5125,"eucalyptus_sideroxylon_rosea",102,0,150,600
"100",123.0984,"brachychiton_acerifolius",102,0,150,600
"100",120.02952,"ulmus_parvifolia",102,0,150,600
"100",184.254,"acer_freemanii_autumnblaze",102,0,150,600
"100",214.316875,"brachychiton_rupestris",102,0,150,600
"100",115.192425,"melaleuca_quinquenervia",102,0,150,600
"100",124.68057,"elaeocarpus_reticulatus",102,0,150,600
"100",170.1446,"corymbia_maculata",102,0,150,600
"100",114.514,"koelreuteria_paniculata",102,0,150,600
"100",129.14275,"angophora_costata",102,0,150,600
"100",188.19,"acer_freemanii_autumnblaze",102,0,150,600
"100",132.286,"koelreuteria_paniculata",102,0,150,600
