"nursery","species","date","batch_id","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","climate_region","genus_species","variety","origin","leaf_type","slenderness","balanced","toobig","toosmall"
"andreasens","ulmus_parvifolia_todd","2016-05-23","001-S-025",75,30.375,40.18,2.468,74.9655,1.87486144196757,1.8750612633917,0.392345155361204,1.48251628660637,1.60400993241223,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0812510288065844,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-087",200,58.205,64.89,4.219,245.566895,2.39016981895168,2.30102999566398,0.625209525381881,1.76496029356979,1.81217777415875,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0724851816854222,"pass","normal","normal"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-088",400,79.125,93.82,4.615,365.161875,2.56248542838734,2.60205999132796,0.664171705361931,1.89831372302541,1.97229542861114,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0583254344391785,"pass","normal","normal"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,32.015,52.245,3.215,102.928225,2.01253448342043,1.65321251377534,0.507180977260241,1.50535350616019,1.71804473351392,"New South Wales","angophora_costata",NA,"native","evergreen",0.100421677338747,"fail","big","normal"
"andreasens","banksia_integrifolia","2016-05-23","003-A-066",75,25.57,38.805,2.049,52.39293,1.71927268642753,1.8750612633917,0.311541958401195,1.40773072802634,1.58888768777222,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.0801329683222526,"fail","normal","small"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,30.165,41.2,3.217,97.040805,1.98695439055439,1.65321251377534,0.50745106090197,1.47950332965242,1.61489721603313,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.106646776064976,"fail","big","normal"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,24.505,30.305,2.531,62.022155,1.7925468520069,1.8750612633917,0.403292145158254,1.38925470684865,1.48151428834603,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.103285043868598,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","001-S-068",75,35.115,44.985,4.184,146.92116,2.16708434861152,1.8750612633917,0.621591675859218,1.54549267275231,1.65306772481521,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.119151359817742,"fail","big","normal"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","003-A-084",200,38.085,45.55,2.645,100.734825,2.00317963630061,2.30102999566398,0.422425676371205,1.5807539599294,1.65848838130902,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0694499146645661,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","007-A-072",100,31.565,40.9,2.894,91.34911,1.96070432044639,2,0.461498526783019,1.49920579366337,1.61172330800734,"New South Wales","angophora_costata",NA,"native","evergreen",0.0916838270236021,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-074",100,43.705,54.795,3.738,163.36929,2.2131704216149,2,0.572639297042813,1.64053112457209,1.7387409312676,"New South Wales","angophora_costata",NA,"native","evergreen",0.0855279716279602,"fail","big","normal"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","001-A-088",400,53.05,60.75,3.619,191.98795,2.28327397134556,2.60205999132796,0.558588583108199,1.72468538823736,1.78354628227035,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0682186616399623,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","003-A-073",200,37.79,47.22,3.897,147.26763,2.1681072977097,2.30102999566398,0.59073040579269,1.57737689191701,1.67412598274271,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.10312251918497,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-S-080",45,21.155,38.23,2.448,51.78744,1.71422444314084,1.65321251377534,0.388811413473524,1.32541302966731,1.58240429801903,"New South Wales","angophora_costata",NA,"native","evergreen",0.115717324509572,"pass","normal","normal"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-S-087",400,63.35,92.46,4.535,287.29225,2.45832391061557,2.60205999132796,0.656577291396114,1.80174661921946,1.96595388910206,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0715864246250987,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","001-S-025",75,25.41,39.905,2.746,69.77586,1.84370519795111,1.8750612633917,0.438700532900736,1.40500466505037,1.60102731514449,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.108067689885872,"fail","normal","small"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,21.415,25.96,2.359,50.517985,1.70344601961818,1.8750612633917,0.372727940885595,1.33071807873259,1.41430468812833,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.110156432407191,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-074",100,48.78,56.66,4.49,219.0222,2.34048813698104,2,0.652246341003323,1.68824179597771,1.75327657018442,"New South Wales","angophora_costata",NA,"native","evergreen",0.0920459204592046,"fail","big","normal"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,21.35,23.425,2.324,49.6174,1.69563400307934,1.8750612633917,0.366236123718293,1.32939787936104,1.36967959955982,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.108852459016393,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-074",100,42.35,52.57,4.256,180.2416,2.25585503395372,2,0.629001619286992,1.62685341466673,1.72073797701843,"New South Wales","angophora_costata",NA,"native","evergreen",0.100495867768595,"fail","big","normal"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-088",400,67.825,88.355,4.254,288.52755,2.46018728800034,2.60205999132796,0.62879748556671,1.83138980243363,1.94623113121649,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0627202359012164,"fail","normal","small"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","001-A-088",400,48.14,57.025,3.415,164.3981,2.21589679395656,2.60205999132796,0.533390708017551,1.68250608593901,1.75606529394869,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0709389281262983,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","001-S-025",75,25.16,37.015,2.492,62.69872,1.79725867476036,1.8750612633917,0.396548037987132,1.40071063677323,1.56837775371822,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0990461049284579,"fail","normal","small"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,23.965,29.425,2.464,59.04976,1.77121813682019,1.8750612633917,0.391640703492388,1.37957743332781,1.46871647151547,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.102816607552681,"fail","normal","small"
"andreasens","waterhousea_floribunda_greenavenue","2016-05-23","001-A-064",75,26.98,32.715,2.868,77.37864,1.88862109233165,1.8750612633917,0.457579146995763,1.43104194533589,1.51474692463438,"New South Wales","waterhousea_floribunda","greenavenue","native","evergreen",0.106300963676798,"fail","normal","small"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-A-085",200,58.485,63.46,4.193,245.227605,2.38956935664724,2.30102999566398,0.622524862403568,1.76704449424367,1.80250006776439,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.0716935966487133,"pass","normal","normal"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","001-A-088",400,47.995,55.545,3.461,166.110695,2.22039759530482,2.60205999132796,0.539201599294128,1.68119599601069,1.74464497110512,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0721116782998229,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-S-080",45,23.74,37.2,2.055,48.7857,1.68829254083066,1.65321251377534,0.312811826212088,1.37548071461857,1.5705429398819,"New South Wales","angophora_costata",NA,"native","evergreen",0.0865627632687447,"fail","normal","small"
"andreasens","jacaranda_mimosifolia","2016-05-23","001-A-083",400,89.325,101.625,5.21,465.38325,2.667810748174,2.60205999132796,0.716837723299524,1.95097302487448,2.00700055860212,"New South Wales","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0583263364119787,"pass","normal","normal"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087",200,50.245,59.47,3.774,189.62463,2.27789474639009,2.30102999566398,0.576801895828913,1.70109285056118,1.77429793849928,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.075111951437954,"pass","normal","normal"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,23.595,30.64,2.428,57.28866,1.75806866408219,1.65321251377534,0.38524868240322,1.37281998167897,1.48628876096057,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.102903157448612,"pass","normal","normal"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,24.93,38.05,2.946,73.44378,1.86595502101039,1.65321251377534,0.469232742506612,1.39672227850377,1.58035466110659,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.118170878459687,"pass","normal","normal"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,25.925,39.19,2.477,64.216225,1.80764477164692,1.65321251377534,0.393926006585837,1.41371876506108,1.5931752634781,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.0955448408871745,"pass","normal","normal"
"andreasens","tristaniopsis_laurina_luscious","2016-05-23","002-A-064",75,36.53,46.04,2.909,106.26577,2.02639339345898,1.8750612633917,0.463743721247059,1.56264967221192,1.66313531495775,"New South Wales","tristaniopsis_laurina","luscious","native","evergreen",0.0796331782096907,"pass","normal","normal"
"andreasens","jacaranda_mimosifolia","2016-05-23","004-P-024",75,39.885,50.085,2.799,111.638115,2.04781249485341,1.8750612633917,0.447002898466162,1.60080959638725,1.69970767811005,"New South Wales","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0701767581797668,"pass","normal","normal"
"andreasens","eucalyptus_sideroxylon","2016-05-23","002-S-072",100,26.925,39.83,2.2,59.235,1.77257839279223,2,0.342422680822206,1.43015571197002,1.60021030640933,"New South Wales","eucalyptus_sideroxylon",NA,"native","evergreen",0.0817084493964717,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-087",200,63.235,84.02,4.47,282.66045,2.45126504602625,2.30102999566398,0.650307523131936,1.80095752289432,1.92438267720197,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0706887008776785,"fail","big","normal"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,29.825,41.48,3.013,89.862725,1.95357958401574,1.65321251377534,0.478999131673357,1.47458045234238,1.617838747717,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.101022632020117,"fail","big","normal"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-088",400,66.2,81.735,4.42,292.604,2.46628025878879,2.60205999132796,0.645422269349092,1.8208579894397,1.91240806695979,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0667673716012085,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","001-S-025",75,27.715,37.38,2.232,61.85988,1.79140907319402,1.8750612633917,0.348694190265541,1.44271488292848,1.57263929704281,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0805340068554934,"fail","normal","small"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-088",400,66.95,88.83,4.112,275.2984,2.43980368733525,2.60205999132796,0.614053105987219,1.82575058134803,1.94855966210896,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0614189693801344,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","001-S-068",75,32.315,35.49,3.854,124.54201,2.09531587057813,1.8750612633917,0.585911710319434,1.50940416025869,1.55010599934759,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.119263499922637,"fail","big","normal"
"andreasens","corymbia_maculata","2016-05-23","003-A-073",200,44.94,64.45,4.536,203.84784,2.30930611396796,2.30102999566398,0.65667304588485,1.65263306808311,1.80922292168942,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.100934579439252,"pass","normal","normal"
"andreasens","magnolia_grandiflora_littlegem","2016-05-23","003-A-012",100,63.1,68.05,2.286,144.2466,2.1591055853034,2,0.359076226059263,1.80002935924413,1.83282812953935,"New South Wales","magnolia_grandiflora","littlegem","non-native","evergreen",0.0362282091917591,"pass","normal","normal"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","003-A-084",200,33.87,38.31,2.715,91.95705,1.9635850305695,2.30102999566398,0.433769833924866,1.52981519664463,1.58331215198308,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0801594331266608,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,28.275,39.87,2.836,80.1879,1.90410884010852,1.65321251377534,0.452706226511029,1.45140261359749,1.60064623566239,"New South Wales","angophora_costata",NA,"native","evergreen",0.100300618921309,"fail","big","normal"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,25.555,36.225,2.613,66.775215,1.82461529501858,1.65321251377534,0.417139409727326,1.40747588529126,1.55900839414321,"New South Wales","angophora_costata",NA,"native","evergreen",0.102250048914107,"pass","normal","normal"
"andreasens","waterhousea_floribunda_greenavenue","2016-05-23","001-A-064",75,32.625,39.115,3.296,107.532,2.03153772337142,1.8750612633917,0.517987203025078,1.51355052034634,1.59234333458204,"New South Wales","waterhousea_floribunda","greenavenue","native","evergreen",0.101026819923372,"pass","normal","normal"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087",200,52.09,64.785,3.665,190.90985,2.28082833640984,2.30102999566398,0.564073978977147,1.7167543574327,1.81147446310318,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.0703589940487618,"pass","normal","normal"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-A-085",200,58.235,63,3.639,211.917165,2.3261661353935,2.30102999566398,0.560982055586235,1.76518407980726,1.79934054945358,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.0624881943848201,"pass","normal","normal"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,24.14,27.99,2.626,63.39164,1.80203198751479,1.8750612633917,0.419294721753461,1.38273726576133,1.44700289846616,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.108782104391052,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-S-080",45,21.7,33.515,2.241,48.6297,1.68690159038359,1.65321251377534,0.350441856535061,1.33645973384853,1.52523922372974,"New South Wales","angophora_costata",NA,"native","evergreen",0.103271889400922,"fail","normal","small"
"andreasens","banksia_integrifolia","2016-05-23","001-A-072",100,33.82,42.405,2.587,87.49234,1.94197003197827,2,0.412796428716543,1.52917360326172,1.6274170675452,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.0764931992903607,"fail","normal","small"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","003-A-084",200,32.695,40.59,2.178,71.20971,1.85253921711854,2.30102999566398,0.338057875419756,1.51448134169878,1.60841905131729,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0666156904725493,"fail","normal","small"
"andreasens","lagerstroemia_indica_sioux","2016-05-23","001-S-027",75,23.63,27.065,2.382,56.28666,1.75040547877913,1.8750612633917,0.376941757146759,1.37346372163237,1.43240803142708,"New South Wales","lagerstroemia_indica","sioux","non-native","deciduous",0.100804062632247,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,21.2,36.14,1.616,34.2592,1.53477721736732,1.65321251377534,0.208441356438567,1.32633586092875,1.55798814822491,"New South Wales","angophora_costata",NA,"native","evergreen",0.0762264150943396,"fail","normal","small"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-S-087",400,71.975,85.895,4.254,306.18165,2.48597915911683,2.60205999132796,0.62879748556671,1.85718167355012,1.93396788402205,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0591038555053838,"fail","normal","small"
"andreasens","banksia_integrifolia","2016-05-23","001-A-072",100,29.185,38.5,3.324,97.01094,1.98682071275825,2,0.521661015112073,1.46515969764618,1.5854607295085,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.113894123693678,"fail","normal","small"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087_400",400,54.205,67.06,4.538,245.98229,2.39090384030604,2.60205999132796,0.656864491548917,1.73403934875712,1.8264635490928,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.0837192140946407,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","001-S-068",75,32.485,37.895,3.089,100.346165,2.00150077940284,1.8750612633917,0.489817908301451,1.51168287110139,1.57858191140187,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.095090041557642,"pass","normal","normal"
"andreasens","corymbia_maculata","2016-05-23","001-S-068",75,32.32,39.34,4.157,134.35424,2.12825137660876,1.8750612633917,0.618780024506215,1.50947135210255,1.59483435558332,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.12862004950495,"fail","big","normal"
"andreasens","magnolia_grandiflora_littlegem","2016-05-23","003-A-012",100,43.735,62.075,2.382,104.17677,2.01777088800815,2,0.376941757146759,1.64082913086139,1.7929167282266,"New South Wales","magnolia_grandiflora","littlegem","non-native","evergreen",0.0544643877900995,"pass","normal","normal"
"andreasens","corymbia_maculata","2016-05-23","003-A-073",200,43.575,54.68,4.234,184.49655,2.26598824946542,2.30102999566398,0.626750853683393,1.63923739578203,1.73782850589578,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.0971658060814687,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,27.515,41.16,1.986,54.64479,1.73754876130654,1.65321251377534,0.297979244159362,1.43956951714718,1.6144753660904,"New South Wales","angophora_costata",NA,"native","evergreen",0.0721788115573324,"pass","normal","normal"
"andreasens","lagerstroemia_indica_natchez","2016-05-23","003-A-084",200,35.545,39.63,3.143,111.717935,2.04812289958184,2.30102999566398,0.49734438101758,1.55077851856426,1.59802407233419,"New South Wales","lagerstroemia_indica","natchez","non-native","deciduous",0.0884231256154171,"fail","normal","small"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,27.95,36.085,3.372,94.2474,1.97426937817515,1.65321251377534,0.527887565952705,1.44638181222244,1.55732670963379,"New South Wales","angophora_costata",NA,"native","evergreen",0.120644007155635,"fail","big","normal"
"andreasens","corymbia_maculata","2016-05-23","003-A-073",200,35.925,51.03,3.761,135.113925,2.13070011022866,2.30102999566398,0.575303333422399,1.55539677680626,1.70782556833223,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.104690327070285,"fail","normal","small"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,28.685,43.155,3.067,87.976895,1.94436863020095,1.65321251377534,0.486713775982485,1.45765485421846,1.63503112094601,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.106919993027715,"fail","big","normal"
"andreasens","angophora_costata","2016-05-23","001-S-080",45,18.045,24.85,2.037,36.757665,1.56534791539569,1.65321251377534,0.308991029000164,1.25635688639553,1.39532639306935,"New South Wales","angophora_costata",NA,"native","evergreen",0.112884455527847,"fail","normal","small"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,22.575,34.115,2.065,46.617375,1.66854781497796,1.65321251377534,0.31492005599242,1.35362775898554,1.53294537561593,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.0914728682170543,"fail","normal","small"
"andreasens","waterhousea_floribunda_greenavenue","2016-05-23","001-A-064",75,31.31,36.75,2.909,91.08079,1.95942678886397,1.8750612633917,0.463743721247059,1.49568306761692,1.56525734342021,"New South Wales","waterhousea_floribunda","greenavenue","native","evergreen",0.0929096135419994,"pass","normal","normal"
"andreasens","ulmus_parvifolia_todd","2016-05-23","002-A-088",400,72.4,88.695,3.576,258.9024,2.41313607632103,2.60205999132796,0.55339751012388,1.85973856619715,1.94789913805479,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0493922651933702,"fail","normal","small"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,21.295,29.185,2.44,51.9598,1.7156674707485,1.65321251377534,0.387389826338729,1.32827764440977,1.46515969764618,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.114580887532285,"pass","normal","normal"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087_400",400,53.755,63.99,4.13,222.00815,2.3463689178518,2.60205999132796,0.615950051656401,1.7304188661954,1.80611211016909,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.0768300623197842,"fail","normal","small"
"andreasens","eucalyptus_sideroxylon","2016-05-23","003-A-080",45,18.055,24.1,1.994,36.00167,1.55632264673848,1.65321251377534,0.299725153975637,1.25659749276285,1.38201704257487,"New South Wales","eucalyptus_sideroxylon",NA,"native","evergreen",0.110440321240654,"fail","normal","small"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,20.705,34.925,1.324,27.41342,1.43796321994208,1.65321251377534,0.121887985103681,1.3160752348384,1.54313641478622,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.0639459067858005,"fail","normal","small"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,23.8,30.14,2.872,68.3536,1.83476139262677,1.65321251377534,0.458184435570263,1.37657695705651,1.47914324797861,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.120672268907563,"pass","normal","normal"
"andreasens","corymbia_maculata","2016-05-23","001-A-074",100,40.23,47.94,4.309,173.35107,2.23892652665963,2,0.634376494088368,1.60455003257126,1.68069802969764,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.107109122545364,"fail","big","normal"
"andreasens","banksia_integrifolia","2016-05-23","008-A-081",45,18.67,26.16,2.028,37.86276,1.57821226861038,1.65321251377534,0.307067950661298,1.27114431794908,1.41763773965223,"New South Wales","banksia_integrifolia",NA,"native","evergreen",0.108623460096411,"fail","normal","small"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-S-087",400,74.48,104.185,4.428,329.79744,2.51824728017997,2.60205999132796,0.646207612206685,1.87203966797329,2.01780519606368,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0594522019334049,"fail","normal","small"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087_400",400,53.055,60.07,3.741,198.478755,2.29771402706864,2.60205999132796,0.572987708198205,1.72472631887043,1.77865763194736,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.070511733107153,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","003-A-073",200,39.11,60.53,4.185,163.67535,2.21398327828141,2.30102999566398,0.621695462329279,1.59228781595213,1.78197067391255,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.107005880848888,"fail","normal","small"
"andreasens","corymbia_maculata","2016-05-23","001-A-074",100,46.08,55.415,4.88,224.8704,2.35193229241787,2,0.688419822002711,1.66351247041516,1.74362733757089,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.105902777777778,"fail","big","normal"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,22.1,36.6,2.804,61.9684,1.79217028297973,1.65321251377534,0.447778009294621,1.34439227368511,1.56348108539441,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.126877828054299,"pass","normal","normal"
"andreasens","eucalyptus_sideroxylon","2016-05-23","003-A-080",45,26.18,37.655,2.093,54.79474,1.73873887055342,1.65321251377534,0.320769228338686,1.41796964221474,1.57582265193736,"New South Wales","eucalyptus_sideroxylon",NA,"native","evergreen",0.0799465240641711,"pass","normal","normal"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-S-087",400,69.34,85.065,4.144,287.34496,2.45840358405755,2.60205999132796,0.617419746737177,1.84098383732038,1.92975090634168,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0597634842803577,"fail","normal","small"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,23.385,29.85,3.403,79.579155,1.90079932334033,1.65321251377534,0.531861949095809,1.36893737424452,1.47494433546539,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.145520632884328,"fail","big","normal"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,25.905,43.315,3.112,80.61636,1.90642318494079,1.65321251377534,0.493039588317651,1.41338359662314,1.63663831873502,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.120131248793669,"fail","big","normal"
"andreasens","platanus_acerifolia","2016-05-23","001-S-087",200,51.845,61.625,3.678,190.68591,2.28031860371553,2.30102999566398,0.565611724902059,1.71470687881347,1.78975693228529,"New South Wales","platanus_acerifolia",NA,"non-native","deciduous",0.0709422316520397,"pass","normal","normal"
"andreasens","jacaranda_mimosifolia","2016-05-23","004-P-024",75,26.375,41.59,2.431,64.117625,1.80697742714908,1.8750612633917,0.385784958843336,1.42119246830575,1.61898892036493,"New South Wales","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0921706161137441,"fail","normal","small"
"andreasens","lophostemon_confertus","2016-05-23","003-A-080",45,29.75,38.45,2.625,78.09375,1.89261627780654,1.65321251377534,0.419129307741976,1.47348697006457,1.58489634413745,"New South Wales","lophostemon_confertus",NA,"native","evergreen",0.0882352941176471,"fail","big","normal"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-S-087",400,72.46,94.065,4.259,308.60714,2.48940596977227,2.60205999132796,0.629307640073749,1.86009832969852,1.97342805983103,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0587772564173337,"fail","normal","small"
"andreasens","pyrus_calleryana_chanticleer","2016-05-23","001-A-073",200,59.675,76.71,4.117,245.681975,2.39037329467628,2.30102999566398,0.614580866997486,1.77579242767879,1.884851982746,"New South Wales","pyrus_calleryana","chanticleer","non-native","deciduous",0.0689903644742354,"pass","normal","normal"
"andreasens","angophora_costata","2016-05-23","001-A-063",45,23.835,41.715,2.559,60.993765,1.78528544215025,1.65321251377534,0.408070285887185,1.37721515626306,1.62029224791984,"New South Wales","angophora_costata",NA,"native","evergreen",0.107363121460038,"pass","normal","normal"
"andreasens","corymbia_maculata","2016-05-23","001-A-074",100,47.63,79.35,4.963,236.38769,2.37362485670891,2,0.695744275197323,1.67788058151159,1.89954693109087,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.104199034222129,"fail","big","normal"
"andreasens","jacaranda_mimosifolia","2016-05-23","005-A-024",100,35.83,43.865,2.949,105.66267,2.02392158071791,2,0.469674772551798,1.55424680816611,1.64211813369458,"New South Wales","jacaranda_mimosifolia",NA,"non-native","deciduous",0.0823053307284399,"pass","normal","normal"
"andreasens","ulmus_parvifolia_todd","2016-05-23","001-S-025",75,31.43,48,2.562,80.52366,1.90592350642625,1.8750612633917,0.408579125408667,1.49734438101758,1.68124123737559,"New South Wales","ulmus_parvifolia","todd","non-native","deciduous",0.0815144766146993,"pass","normal","normal"
"andreasens","tristaniopsis_laurina_luscious","2016-05-23","002-A-064",75,29.27,39.255,2.135,62.49145,1.79582060179483,1.8750612633917,0.329397879361043,1.46642272243379,1.59389498169556,"New South Wales","tristaniopsis_laurina","luscious","native","evergreen",0.0729415784079262,"fail","normal","small"
"andreasens","eucalyptus_sideroxylon","2016-05-23","003-A-080",45,30.53,43.74,2.028,61.91484,1.79179475495996,1.65321251377534,0.307067950661298,1.48472680429866,1.64087877870162,"New South Wales","eucalyptus_sideroxylon",NA,"native","evergreen",0.0664264657713724,"pass","normal","normal"
"andreasens","corymbia_maculata","2016-05-23","001-A-074",100,41.285,60.235,3.894,160.76379,2.20618823611594,2,0.590395947184013,1.61579228893193,1.77984891467784,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.0943199709337532,"fail","big","normal"
"andreasens","corymbia_maculata","2016-05-23","001-A-074",100,47.935,70.41,4.678,224.23993,2.35071294918044,2,0.670060217473134,1.6806527317073,1.84763434431826,"New South Wales","corymbia_maculata",NA,"native","evergreen",0.0975904871179722,"fail","big","normal"
