batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
005-A-015,elaeocarpus_reticulatus_primadonna,100,8,291.5,6,10,63,31.02,27.79,16.56,0.48,0.42,0.25
005-A-015,elaeocarpus_reticulatus_primadonna,100,9,284,15,11,62,19.23,24.2,25.83,0.3,0.37,0.41
005-A-015,elaeocarpus_reticulatus_primadonna,100,10,293.4,16,10,53,17.48,15.26,12.36,0.27,0.23,0.15
001-A-036,ficus_microcarpa_hilliiflash,200,1,304.9,41,12,93,19.5,21.14,18.92,0.28,0.32,0.29
001-A-036,ficus_microcarpa_hilliiflash,200,2,341.3,45,11,82,17.3,14.52,17.03,0.24,0.23,0.27
001-A-036,ficus_microcarpa_hilliiflash,200,3,308.8,43,12,88,11.2,23.66,19.94,0.15,0.42,0.37
001-A-036,ficus_microcarpa_hilliiflash,200,4,320,38,9,109,16.89,31.21,19.84,0.23,0.52,0.25
001-A-036,ficus_microcarpa_hilliiflash,200,5,358.1,60,14,82,16.04,16.35,12.9,0.19,0.18,0.18
001-A-036,ficus_microcarpa_hilliiflash,200,6,347.1,62,12,125,9.74,10.71,12.78,0.14,0.11,0.21
001-A-036,ficus_microcarpa_hilliiflash,200,7,316.3,57,6,93,18.43,18.45,22.91,0.27,0.25,0.36
001-A-036,ficus_microcarpa_hilliiflash,200,8,311.4,41,8,105,24.31,15.87,19.13,0.42,0.23,0.27
001-A-036,ficus_microcarpa_hilliiflash,200,9,329.4,27,6,99,29.02,16.28,14.3,0.51,0.24,0.18
001-A-036,ficus_microcarpa_hilliiflash,200,10,343,46,10,120,19.16,22,17.1,0.31,0.37,0.3
001-A-020,ficus_microcarpa_hilliiflash,100,1,249,15,11,62,21.88,22.76,18.96,0.22,0.23,0.19
001-A-020,ficus_microcarpa_hilliiflash,100,2,233,19,15,60,30.77,25.67,20.83,0.3,0.28,0.21
001-A-020,ficus_microcarpa_hilliiflash,100,3,246,18,12,88,21.89,20.98,23.57,0.27,0.25,0.27
001-A-020,ficus_microcarpa_hilliiflash,100,4,239.5,15,13,79,26.43,28.37,25.66,0.29,0.29,0.28
001-A-020,ficus_microcarpa_hilliiflash,100,5,258,14,13,77,27.1,18.01,22.27,0.23,0.24,0.28
001-A-020,ficus_microcarpa_hilliiflash,100,6,237.7,16,15,59,19.56,20.04,24.6,0.26,0.25,0.28
001-A-020,ficus_microcarpa_hilliiflash,100,7,237,13,12,93,26.8,24.47,23.59,0.28,0.26,0.22
001-A-020,ficus_microcarpa_hilliiflash,100,8,248.6,10,16,81,14.58,28.31,14.7,0.17,0.34,0.17
001-A-020,ficus_microcarpa_hilliiflash,100,9,253.6,11,14,92,14.18,22.64,18.35,0.16,0.26,0.17
001-A-020,ficus_microcarpa_hilliiflash,100,10,211.5,2,18,70,21.58,24.24,16.98,0.19,0.2,0.17
001-A-053,ficus_rubiginosa,1500,1,496.6,145,4,230,63.02,31.9,50.62,1.1,0.51,0.88
001-A-053,ficus_rubiginosa,1500,2,499.9,57,8,265,55.69,39.81,53.93,0.98,0.74,0.89
001-A-053,ficus_rubiginosa,1500,3,550,130,4,270,44.37,51.34,42.27,0.7,0.88,0.63
001-A-053,ficus_rubiginosa,1500,4,399.5,75,5,220,23.11,33.65,47.11,0.37,0.48,0.67
001-A-053,ficus_rubiginosa,1500,5,472,70,1,275,30.86,38.92,45.21,0.5,0.75,0.73
001-A-053,ficus_rubiginosa,2000,1,534.6,75,2,320,43.74,58.05,58.67,0.67,0.9,0.91
001-A-053,ficus_rubiginosa,2000,2,466.4,117,3,305,34.23,37.88,27.89,0.61,0.65,0.55
001-A-053,ficus_rubiginosa,2000,3,534.7,110,2,320,35.21,37.59,41.58,0.52,0.9,0.63
001-A-053,ficus_rubiginosa,2000,4,503.4,140,5,300,34.32,41.92,42.32,0.52,0.69,0.67
003-A-035,ficus_rubiginosa,2000,1,487.9,174,4,270,19.7,13.75,20.35,0.38,0.22,0.31
003-A-035,ficus_rubiginosa,2000,2,423.5,75,3,290,27.24,28.23,22.41,0.51,0.48,0.41
001-A-015,ficus_rubiginosa,750,1,560,152,3,210,41.48,21.43,37.2,0.49,0.4,0.5
001-A-015,ficus_rubiginosa,750,2,365,99,7,230,32.62,28.63,33.58,0.74,0.43,0.58
001-A-015,ficus_rubiginosa,750,3,313,111,10,180,32.71,31.9,37,0.6,0.56,0.83
001-A-015,ficus_rubiginosa,750,4,401,125,7,190,28.69,48.11,51.21,0.45,0.88,0.8
001-A-015,ficus_rubiginosa,750,5,353.6,100,9,225,51.82,48.58,53.62,0.87,0.76,0.81
001-A-015,ficus_rubiginosa,750,6,349.5,116,11,210,40.33,48.62,40.28,0.71,0.78,0.75
001-A-015,ficus_rubiginosa,750,7,462,148,5,175,39.25,25.15,35.5,0.81,0.45,0.57
001-A-015,ficus_rubiginosa,750,8,470,136,5,165,57.17,35.11,34.07,0.75,0.52,0.5
001-A-015,ficus_rubiginosa,750,9,458,132,3,225,43.55,38.05,21.91,0.54,0.46,0.29
001-A-015,ficus_rubiginosa,750,10,456,145,3,210,40.02,48.41,54.17,0.74,0.75,0.88
001-A-039,jacaranda_mimosifolia,400,1,403.7,153,5,255,,,,,,
001-A-039,jacaranda_mimosifolia,400,2,199.9,140,3,164,,,,,,
001-A-039,jacaranda_mimosifolia,400,3,537.6,192,5,97,,,,,,
001-A-039,jacaranda_mimosifolia,400,4,427,171,5,175,,,,,,
001-A-039,jacaranda_mimosifolia,400,5,437.7,133,1,178,,,,,,
001-A-039,jacaranda_mimosifolia,400,6,465.9,200,6,190,,,,,,
001-A-039,jacaranda_mimosifolia,400,7,479.4,192,2,176,,,,,,
001-A-039,jacaranda_mimosifolia,400,8,503.9,149,3,210,,,,,,
001-A-039,jacaranda_mimosifolia,400,9,432.5,180,2,215,,,,,,
001-A-076,lophostemon_confertus,75,1,351,65,11,71,47.77,47.6,38.8,0.57,0.52,0.47
001-A-076,lophostemon_confertus,75,2,424,61,10,85,58.66,66.05,37.18,0.79,0.88,0.47
001-A-076,lophostemon_confertus,75,3,404.4,37,11,86,28.26,51.12,49.11,0.32,0.63,0.87
001-A-076,lophostemon_confertus,75,4,355.5,44,10,92,40.2,45.6,42.51,0.66,0.77,0.69
001-A-076,lophostemon_confertus,75,5,355.2,46,11,70,30.86,29.74,45.8,0.47,0.41,0.59
001-A-076,lophostemon_confertus,75,6,442.2,54,9,87,35.54,36.99,50.13,0.49,0.52,0.62
001-A-076,lophostemon_confertus,75,7,354.3,51,9,84,51.03,61.29,35.54,0.62,0.78,0.38
001-A-076,lophostemon_confertus,75,8,350.9,41,9,64,72.9,39.57,40.05,0.73,0.35,0.44
001-A-076,lophostemon_confertus,75,9,359.4,119,7,76,59.68,66.62,34.35,0.66,0.85,0.39
001-A-076,lophostemon_confertus,75,10,373,16,8,97,59.04,49.38,25.02,0.81,0.64,0.28
005-A-042,lophostemon_confertus,200,1,481.3,64,11,120,67.1,51.7,63.64,1.02,0.77,0.96
005-A-042,lophostemon_confertus,200,2,405.3,96,6,95,49.41,47.09,35.27,0.67,0.74,0.44
005-A-042,lophostemon_confertus,200,3,422.6,95,10,93,79.04,60.94,53.06,1.12,0.93,0.89
005-A-042,lophostemon_confertus,200,4,383.1,47,8,113,53.54,37.93,39.33,0.93,0.63,0.69
005-A-042,lophostemon_confertus,200,5,383.5,41,9,102,109.24,74.54,68.65,1.73,1.09,1.14
005-A-042,lophostemon_confertus,200,6,466.7,35,10,96,36.89,58.33,51,0.48,0.86,0.77
005-A-042,lophostemon_confertus,200,7,334.8,44,8,114,65.61,28.03,47.35,0.93,0.38,0.69
005-A-042,lophostemon_confertus,200,8,402.4,48,8,101,36.58,35.84,52.31,0.54,0.44,0.99
005-A-042,lophostemon_confertus,200,9,254,31,7,77,40.17,44.89,40.19,0.64,0.74,0.63
005-A-042,lophostemon_confertus,200,10,405.5,85,3,94,52.03,74.91,48.81,0.72,1.27,0.78
001-A-051,magnolia_grandiflora_littlegem,200,1,269.3,29,6,80,49.75,53.63,54.93,0.85,0.98,0.98
001-A-051,magnolia_grandiflora_littlegem,200,2,269.2,49,6,72,45.9,44.5,48.11,0.71,0.75,0.94
001-A-051,magnolia_grandiflora_littlegem,200,3,293.9,10,7,66,68.91,52.11,66.7,1.09,0.8,1
001-A-051,magnolia_grandiflora_littlegem,200,4,235.1,39,8,65,47.68,51.34,58.31,0.82,0.88,0.94
001-A-051,magnolia_grandiflora_littlegem,200,5,279,32,2,56,36.88,33.09,41.2,0.7,0.6,0.71
001-A-051,magnolia_grandiflora_littlegem,200,6,293.4,10,7,67,41.24,54.04,54.11,0.72,0.89,0.96
001-A-051,magnolia_grandiflora_littlegem,200,7,293.4,34,3,88,60.41,53.81,64.43,1.05,0.9,1.12
001-A-051,magnolia_grandiflora_littlegem,200,8,265.9,42,4,74,65.78,40.25,34.67,1.29,0.7,0.62
001-A-051,magnolia_grandiflora_littlegem,200,9,257.1,50,5,56,61.9,70.39,46.76,1.12,1.33,0.83
001-A-051,magnolia_grandiflora_littlegem,200,10,252.7,35,9,57,57.99,51.96,52.02,1.05,0.99,0.93
001-A-035,tristaniopsis_laurina_luscious,400,1,329.8,108,9,93,39.75,43.96,34.99,0.61,0.71,0.55
001-A-035,tristaniopsis_laurina_luscious,400,2,330,95,4,81,47.43,46.03,44.84,0.65,0.72,0.67
001-A-035,tristaniopsis_laurina_luscious,400,3,334.5,88,8,95,45.14,40.19,38.81,0.62,0.62,0.59
001-A-035,tristaniopsis_laurina_luscious,400,4,359.7,93,6,106,40.76,45.12,31.71,0.62,0.64,0.47
001-A-035,tristaniopsis_laurina_luscious,400,5,344.5,94,8,98,35.22,39.61,44.36,0.5,0.57,0.6
001-A-035,tristaniopsis_laurina_luscious,400,6,366.6,86,5,109,46.38,57.1,57.92,0.73,0.91,0.95
001-A-035,tristaniopsis_laurina_luscious,400,7,330.9,87,8,82,23.53,27.29,26.99,0.37,0.41,0.45
001-A-035,tristaniopsis_laurina_luscious,400,8,334.7,79,4,77,39.05,20.66,24.42,0.63,0.29,0.4
001-A-035,tristaniopsis_laurina_luscious,400,9,345.6,93,4,102,29.65,52.13,46.19,0.54,0.84,0.77
001-A-035,tristaniopsis_laurina_luscious,400,10,346,85,9,94,49.08,39.66,30.75,0.79,0.54,0.49
001-A-052,waterhousea_floribunda_ameroo,400,1,294.8,65,11,106,29.59,22.69,19.31,0.27,0.21,0.15
001-A-052,waterhousea_floribunda_ameroo,400,2,364.9,49,6,70,16.63,26.59,31.11,0.15,0.21,0.29
001-A-052,waterhousea_floribunda_ameroo,400,3,368.6,53,8,106,29.5,26.3,15.47,0.29,0.27,0.13
001-A-052,waterhousea_floribunda_ameroo,400,4,374.5,48,9,121,19.93,20.2,27.17,0.18,0.23,0.27
001-A-052,waterhousea_floribunda_ameroo,400,5,335.6,54,6,110,21.49,23.31,31.18,0.19,0.23,0.32
001-A-052,waterhousea_floribunda_ameroo,400,6,313.4,39,6,124,24.36,27.41,19.21,0.21,0.29,0.17
001-A-052,waterhousea_floribunda_ameroo,400,7,309.5,39,6,107,18.81,18.35,22.25,0.16,0.18,0.2
001-A-052,waterhousea_floribunda_ameroo,400,8,326,37,6,96,20.73,24.43,22.72,0.21,0.23,0.2
001-A-052,waterhousea_floribunda_ameroo,400,9,351.4,39,5,116,21.69,19.65,20.79,0.19,0.16,0.2
001-A-052,waterhousea_floribunda_ameroo,400,10,356.9,40,6,92,21.37,23.95,21.93,0.19,0.23,0.21
001-A-047,waterhousea_floribunda_ameroo,200,1,335.6,35,9,87,19.95,22.12,13.91,0.16,0.18,0.1
001-A-047,waterhousea_floribunda_ameroo,200,2,309.4,45,6,85,23.85,27.64,22.69,0.19,0.21,0.19
001-A-047,waterhousea_floribunda_ameroo,200,3,328.7,56,14,99,18.37,28.22,27.12,0.16,0.24,0.23
001-A-047,waterhousea_floribunda_ameroo,200,4,338.7,51,8,111,16.3,19.93,18.13,0.12,0.17,0.13
001-A-047,waterhousea_floribunda_ameroo,200,5,350,35,9,101,22.4,27.39,21.09,0.16,0.22,0.17
001-A-047,waterhousea_floribunda_ameroo,200,6,350,35,10,91,16.4,22.3,17.39,0.17,0.21,0.19
001-A-047,waterhousea_floribunda_ameroo,200,7,315.5,44,11,87,19.09,16.05,15.93,0.2,0.21,0.15
001-A-047,waterhousea_floribunda_ameroo,200,8,298.6,41,11,79,24.38,19.09,19.99,0.27,0.18,0.21
001-A-047,waterhousea_floribunda_ameroo,200,9,349.8,46,10,99,24.48,24.91,17.65,0.25,0.24,0.19
001-A-047,waterhousea_floribunda_ameroo,200,10,284.7,42,3,89,21.75,13.68,21.85,0.2,0.12,0.23
