"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,32.435,42.265,3.55,115.14425,2.06124225532134,2,0.550228353055094,1.51101390226625,1.62598087331167
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,31.185,38.745,3.5,109.1475,2.03801379273743,2,0.544068044350276,1.49394574838715,1.588215665229
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,31,44.17,3.5,108.5,2.03542973818455,2,0.544068044350276,1.49136169383427,1.64512739925839
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,29.545,38.165,3.35,98.97575,1.99552880135253,2,0.525044807036845,1.47048399431569,1.58166526671762
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,30.47,42.175,3.55,108.1685,2.03410080727777,2,0.550228353055094,1.48387245422267,1.62505509126116
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,30.625,40.5,3.65,111.78125,2.04836896182906,2,0.562292864456475,1.48607609737259,1.60745502321467
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,31.33,42.21,3.6,112.788,2.05226289564899,2,0.556302500767287,1.49596039488171,1.62541535215441
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,31.22,40.22,3.65,113.953,2.05672576318287,2,0.562292864456475,1.4944328987264,1.60444206626072
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,33.085,46.39,3.65,120.76025,2.08192400343609,2,0.562292864456475,1.51963113897961,1.66642437251876
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,33.73,41.835,3.65,123.1145,2.09030920564568,2,0.562292864456475,1.5280163411892,1.62153977332173
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,36.09,41.37,3.75,135.3375,2.13141814978723,2,0.574031267727719,1.55738688205951,1.61668552089551
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,32.33,39.455,3.8,122.854,2.08938930122837,2,0.57978359661681,1.50960570461156,1.59610204771811
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,30.295,38.42,3.42,103.6089,2.01539706288868,2,0.534026106056135,1.48137095683255,1.58455736052567
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,25.975,34.845,2.98,77.4055,1.88877182030547,2,0.474216264076255,1.41455555622922,1.54214046885592
"mtwil",2016-06-23,"acer_freemanii_autumnblaze","af_100","af_100-acer_freemanii_autumnblaze",100,27.625,33.185,3.12,86.19,1.93545688071161,2,0.494154594018443,1.44130228669317,1.52094182197806
