"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD"
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,67.32,90.79,4.149,279.31068,2.44608754213276,2.39794000867204,0.617943434828973,1.82814410730379,1.95803801609834
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,77.24,99.27,4.675,361.097,2.55762388031589,2.39794000867204,0.669781615208537,1.88784226510736,1.99681802187952
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,67.23,91.76,4.507,303.00561,2.4814506693257,2.39794000867204,0.653887558070978,1.82756311125472,1.96265340489321
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,74.96,94.49,4.79,359.0584,2.55516509129429,2.39794000867204,0.680335513414563,1.87482957787972,1.97538584898947
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,80.095,99.535,5.12,410.0864,2.6128753666957,2.39794000867204,0.709269960975831,1.90360540571987,1.99797582078666
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,73.835,100.94,4.871,359.650285,2.55588040878772,2.39794000867204,0.68761812957177,1.86826227921595,2.00406330039767
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,65.46,94.015,4.412,288.80952,2.46061150474014,2.39794000867204,0.644635503768153,1.81597600097199,1.97319715038179
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,69.635,92.27,4.366,304.02641,2.4829113113031,2.39794000867204,0.64008373137312,1.84282757992998,1.9650605206112
"treesimpact",2016-11-30,"corymbia_maculata_lowanna",3927,"3927-corymbia_maculata_lowanna",250,60.37,85.99,3.107,187.56959,2.27316242910845,2.39794000867204,0.492341253254974,1.78082117585347,1.93444794894897
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,49.92,65.095,3.259,162.68928,2.21135893713951,2.30102999566398,0.513084360465144,1.69827457667437,1.81354763133618
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,53.47,68.02,3.615,193.29405,2.28621848573089,2.30102999566398,0.55810830163055,1.72811018410034,1.8326366275967
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,56.605,76.14,3.402,192.57021,2.28458910400726,2.30102999566398,0.53173430927655,1.75285479473071,1.88161287247835
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,53.495,66.875,3.402,181.98999,2.26004750113168,2.30102999566398,0.53173430927655,1.72831319185513,1.82526379502928
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,57.285,73.955,3.402,194.88357,2.28977522670555,2.30102999566398,0.53173430927655,1.758040917429,1.86896754140259
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,54.56,72.53,3.749,204.54544,2.31078980206997,2.30102999566398,0.573915440421551,1.73687436164842,1.86051767746175
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,53.12,69.52,3.132,166.37184,2.22107981974587,2.30102999566398,0.495821753385906,1.72525806635996,1.84210976344061
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,58.155,82.03,3.379,196.505745,2.29337525183779,2.30102999566398,0.528788191774896,1.76458706006289,1.91397271155097
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,60.01,77,3.819,229.17819,2.36017328513941,2.30102999566398,0.581949658373318,1.7782236267661,1.88649072517248
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,58.755,71.89,3.67,215.63085,2.33371089485564,2.30102999566398,0.564666064252089,1.76904483060355,1.85666848361154
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,54.51,72.005,3.655,199.23405,2.29936356332158,2.30102999566398,0.562887381293879,1.7364761820277,1.85736265472314
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,52.755,65.95,3.683,194.296665,2.28846534622754,2.30102999566398,0.566201718854913,1.72226362737262,1.81921479988238
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,56.505,73.815,3.543,200.197215,2.30145803159213,2.30102999566398,0.549371152333177,1.75208687925895,1.86814462408976
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,59.935,75.61,3.73,223.55755,2.34938934147298,2.30102999566398,0.571708831808688,1.77768050966429,1.87857923806222
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,62.415,76.845,3.982,248.53653,2.39539023054002,2.30102999566398,0.600101255691391,1.79528897484863,1.88561561493202
"treesimpact",2016-11-30,"eucalyptus_grandis",3970,"3970-eucalyptus_grandis",200,49.505,65.58,3.713,183.812065,2.2643740140738,2.30102999566398,0.569724949226159,1.69464906484764,1.81677141233335
