batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
50122,banksia_integrifolia,30,8,170.7,39,4,25,25.96,25.44,25.78,0.42,0.42,0.41
50122,banksia_integrifolia,30,9,156.8,95,9,41,25.11,16.94,19.7,0.59,0.32,0.37
50122,banksia_integrifolia,30,10,156.8,58,4,27,21.85,29.73,28.44,0.36,0.45,0.57
40229,callistemon_kingsparkspecial,90,1,206.1,65,8,88,6.2,4.04,2.59,0.14,0.13,0.05
40229,callistemon_kingsparkspecial,90,2,185.3,42,8,84,4.09,4.24,4.21,0.07,0.1,0.09
40229,callistemon_kingsparkspecial,90,3,174,49,5,82,6.39,3.54,4.61,0.13,0.09,0.12
40229,callistemon_kingsparkspecial,90,4,167.2,44,6,74,5.08,2.62,4.08,0.14,0.07,0.1
40229,callistemon_kingsparkspecial,90,5,210.5,51,6,104,6.48,5.22,4.48,0.19,0.11,0.09
40229,callistemon_kingsparkspecial,90,6,223.8,48,8,95,3.81,3.41,4.41,0.1,0.09,0.11
40229,callistemon_kingsparkspecial,90,7,218.4,56,4,69,2.96,3.71,4.3,0.07,0.06,0.1
40229,callistemon_kingsparkspecial,90,8,181.8,57,16,86,3.56,4.82,3.67,0.06,0.11,0.04
40229,callistemon_kingsparkspecial,90,9,181.2,45,16,74,4.71,3.63,4.81,0.12,0.07,0.14
40229,callistemon_kingsparkspecial,90,10,214.4,49,13,95,3.69,3.91,4.61,0.07,0.1,0.14
A50270,corymbia_calophylla,500,1,530.8,93,7,103,33.48,32.99,29.44,0.54,0.58,0.54
A50270,corymbia_calophylla,500,2,396,97,7,107,30.16,30.41,24.78,0.48,0.54,0.43
A50270,corymbia_calophylla,500,3,435.5,107,7,72,49.78,40.12,35.41,0.94,0.83,0.9
A50270,corymbia_calophylla,500,4,474,116,4,107,49.91,56.39,40.22,0.98,1.07,0.73
A50270,corymbia_calophylla,500,5,400.9,107,3,120,35.64,46.21,45.24,0.5,0.73,0.78
E50006,corymbia_citriodora,30,1,224.5,45,3,66,18.44,16.1,14.75,0.26,0.16,0.14
E50006,corymbia_citriodora,30,2,237,36,4,37,15.06,22.01,23.45,0.2,0.28,0.32
E50006,corymbia_citriodora,30,3,199.6,46,4,41,11.66,18.15,25.51,0.15,0.26,0.37
E50006,corymbia_citriodora,30,4,183.7,38,5,56,29.36,17.21,16.84,0.49,0.29,0.27
E50006,corymbia_citriodora,30,5,206.3,46,7,62,20.79,17.91,12.71,0.31,0.25,0.17
E50006,corymbia_citriodora,30,6,215.6,53,6,62,15.28,27.98,24.03,0.17,0.38,0.35
E50006,corymbia_citriodora,30,7,255.5,51,5,92,25.02,11.55,26,0.45,0.15,0.47
E50006,corymbia_citriodora,30,8,230.4,42,7,62,21.61,22.65,22.53,0.4,0.32,0.38
E50006,corymbia_citriodora,30,9,167.2,44,9,55,14.49,13.51,9.54,0.25,0.2,0.18
E50006,corymbia_citriodora,30,10,279.2,67,6,62,17.85,22.7,22.45,0.28,0.37,0.38
E50009,corymbia_maculata,30,1,251.2,29,8,63,33.05,21.94,27.08,0.57,0.36,0.46
E50009,corymbia_maculata,30,2,278.3,38,5,70,35.74,41.2,42.23,0.7,0.7,0.76
E50009,corymbia_maculata,30,3,234.8,34,5,60,29.13,38.28,37.24,0.56,0.7,0.63
E50009,corymbia_maculata,30,4,216.4,28,6,63,23.16,33.64,35.29,0.38,0.5,0.56
E50009,corymbia_maculata,30,5,280.2,34,4,59,49.24,57.78,68.32,0.91,1.06,1.41
E50009,corymbia_maculata,30,6,170.9,26,9,65,50.78,34.31,33.12,1.05,0.76,0.76
E50009,corymbia_maculata,30,7,218.6,41,7,68,32.83,46.96,28.05,0.5,0.7,0.44
E50009,corymbia_maculata,30,8,258.5,28,4,84,39.11,87.65,53.21,0.7,1.56,0.95
E50009,corymbia_maculata,30,9,266.2,33,4,70,43.48,25.01,32.46,0.78,0.46,0.54
E50009,corymbia_maculata,30,10,251.7,27,5,71,52.31,65.79,41.79,0.96,1.2,0.8
50089,corymbia_maculata,90,1,368.3,71,8,133,25.86,25.46,25.34,0.52,0.63,0.55
50089,corymbia_maculata,90,2,322.4,65,6,122,38.21,24.92,33.23,0.97,0.6,0.8
50089,corymbia_maculata,90,3,336.7,62,4,132,64.72,37.93,46.18,1.55,0.96,1.1
50089,corymbia_maculata,90,4,377.4,55,4,78,26.02,42.9,45.06,0.53,1,1.02
50089,corymbia_maculata,90,5,365.2,62,5,68,29.84,32.41,34.34,0.57,0.6,0.72
50089,corymbia_maculata,90,6,385.9,56,4,102,45.13,24.55,39.83,1.07,0.49,0.83
50089,corymbia_maculata,90,7,356.4,61,4,69,33.65,27.24,36.26,0.74,0.61,0.76
50089,corymbia_maculata,90,8,254.8,57,4,113,26.42,30.71,43.72,0.39,0.51,0.96
50089,corymbia_maculata,90,9,376.3,69,3,79,42.15,47.5,49.81,0.85,1.06,1.04
50089,corymbia_maculata,90,10,395.9,66,3,65,24.8,34.28,61.62,0.55,0.77,1.39
60073,corymbia_maculata,200,1,415.2,79,4,90,53.21,35.29,43.86,1.19,0.71,0.95
60073,corymbia_maculata,200,2,389.9,110,6,79,31.91,53.19,37.02,0.55,0.9,0.73
60073,corymbia_maculata,200,3,360,93,5,102,42.15,46.03,48.4,0.64,0.82,0.93
60073,corymbia_maculata,200,4,429.3,108,7,84,38.66,41.79,33.39,0.77,0.77,0.72
60073,corymbia_maculata,200,5,436.1,104,7,11,23.44,24.32,26.78,0.37,0.46,0.53
60073,corymbia_maculata,200,6,373.5,127,2,74,31.71,27.11,25.5,0.69,0.44,0.58
60073,corymbia_maculata,200,7,412.6,92,7,87,17.75,35.03,43.45,0.31,0.64,0.79
60073,corymbia_maculata,200,8,509.5,117,4,106,23.87,33.5,30.44,0.43,0.6,0.58
60073,corymbia_maculata,200,9,445.3,118,5,117,43.94,33.19,42.3,0.58,0.58,0.74
60073,corymbia_maculata,200,10,415.7,95,10,90,31.17,40.59,42.94,0.66,0.7,0.88
A50399,corymbia_maculata,500,1,251.2,121,6,102,22.32,58.49,41.61,0.54,1.24,0.99
A50399,corymbia_maculata,500,2,278.3,182,11,88,28.75,48.83,58.59,0.59,0.88,1.16
A50399,corymbia_maculata,500,3,234.8,97,6,115,24.31,29.15,42.89,0.51,0.58,0.8
A50399,corymbia_maculata,500,4,216.4,102,4,88,15.08,19.68,28.54,0.27,0.25,0.62
A50399,corymbia_maculata,500,5,280.2,116,3,78,25.14,44.49,37.31,0.44,1.04,0.8
A50399,corymbia_maculata,500,6,170.9,117,4,125,43.91,38.66,44.25,0.69,0.6,0.93
A50399,corymbia_maculata,500,7,218.6,146,2,102,29.26,30.42,23.63,0.62,0.52,0.52
A50399,corymbia_maculata,500,8,258.5,88,3,115,26.06,34.36,35.04,0.48,0.78,0.68
A50399,corymbia_maculata,500,9,266.2,150,4,116,25.81,28.53,36.89,0.49,0.5,0.64
A50399,corymbia_maculata,500,10,251.7,110,2,107,43.18,56.38,28.67,0.98,1.17,0.5
50261,erythrina_indica,90,1,181.6,79,4,120,,,,,,
50261,erythrina_indica,90,2,215.9,67,3,104,,,,,,
50261,erythrina_indica,90,3,213.6,79,3,107,,,,,,
50261,erythrina_indica,90,4,221.4,92,4,136,,,,,,
50261,erythrina_indica,90,5,207.6,75,3,123,,,,,,
50261,erythrina_indica,90,6,196.8,63,5,62,,,,,,
50261,erythrina_indica,90,7,190.2,92,6,93,,,,,,
50261,erythrina_indica,90,8,208.4,77,5,125,,,,,,
50261,erythrina_indica,90,9,153.3,58,7,92,,,,,,
50261,erythrina_indica,90,10,226.1,53,1,112,,,,,,
40078,eucalyptus_erythrocorys,90,1,215.5,50,8,73,23.2,35.73,39.24,0.57,1.05,1.05
40078,eucalyptus_erythrocorys,90,2,170.6,49,10,72,28.27,15.8,19.53,0.76,0.34,0.48
40078,eucalyptus_erythrocorys,90,3,192.4,56,10,67,31.41,23.52,22.5,0.98,0.7,0.63
40078,eucalyptus_erythrocorys,90,4,177,39,7,73,35.93,27.55,20.93,1,0.89,0.61
40078,eucalyptus_erythrocorys,90,5,221.4,43,8,69,32.45,24.31,24.78,0.96,0.66,0.81
40078,eucalyptus_erythrocorys,90,6,217.3,49,7,89,19.08,28.93,33.06,0.53,0.72,0.82
40078,eucalyptus_erythrocorys,90,7,211.8,49,7,77,28.56,28.96,26.51,0.75,0.73,0.75
40078,eucalyptus_erythrocorys,90,8,198.5,47,8,73,25.24,26.71,34.43,0.91,0.81,1.08
40078,eucalyptus_erythrocorys,90,9,213.7,43,7,89,25.45,21.53,32.11,0.61,0.65,0.96
40078,eucalyptus_erythrocorys,90,10,198.5,38,9,36,23.23,22.75,37.88,0.75,0.74,1.13
E50027,eucalyptus_leucoxylon_rosea,30,1,105,29,1,35,17.75,15.51,14.33,0.45,0.4,0.36
E50027,eucalyptus_leucoxylon_rosea,30,2,154.5,43,8,49,9.19,11.99,13.41,0.23,0.29,0.33
E50027,eucalyptus_leucoxylon_rosea,30,3,125.4,32,3,76,14.42,9.65,9.31,0.3,0.08,0.1
E50027,eucalyptus_leucoxylon_rosea,30,4,243.1,21,8,67,4.49,5.16,5.81,0.08,0.09,0.07
E50027,eucalyptus_leucoxylon_rosea,30,5,155,28,4,70,10.33,17.31,9.81,0.21,0.33,0.16
E50027,eucalyptus_leucoxylon_rosea,30,6,121.6,39,6,63,9.44,11.81,12.11,0.29,0.32,0.33
E50027,eucalyptus_leucoxylon_rosea,30,7,176.8,43,7,74,7.57,11.34,14.22,0.12,0.32,0.25
E50027,eucalyptus_leucoxylon_rosea,30,8,143.1,44,8,59,10.3,19.22,13.74,0.39,0.27,0.37
E50027,eucalyptus_leucoxylon_rosea,30,9,130.9,37,6,39,14.01,13.41,11.79,0.32,0.33,0.31
E50027,eucalyptus_leucoxylon_rosea,30,10,152.6,37,6,57,9.45,16.04,15.69,0.18,0.37,0.3
50142,eucalyptus_leucoxylon_rosea,90,1,307.5,70,7,107,20.21,22.15,26.12,0.57,0.58,0.77
50142,eucalyptus_leucoxylon_rosea,90,2,343.5,65,5,97,13.3,17.2,27.62,0.35,0.47,0.73
50142,eucalyptus_leucoxylon_rosea,90,3,302.1,78,5,80,16.68,13.81,12.2,0.44,0.32,0.3
50142,eucalyptus_leucoxylon_rosea,90,4,284,67,7,86,22.01,17.18,26.71,0.61,0.43,0.68
50142,eucalyptus_leucoxylon_rosea,90,5,348.8,74,6,101,29.26,33.45,13.46,0.79,1.07,0.38
50142,eucalyptus_leucoxylon_rosea,90,6,247.4,112,3,103,26.31,17.91,24.09,0.73,0.46,0.66
50142,eucalyptus_leucoxylon_rosea,90,7,291.7,64,3,90,21.06,16.01,12,0.57,0.48,0.35
50142,eucalyptus_leucoxylon_rosea,90,8,275,54,3,99,14.04,18.6,17.44,0.46,0.58,0.48
50142,eucalyptus_leucoxylon_rosea,90,9,269.3,70,5,77,19.94,19.08,18.24,0.62,0.6,0.48
50142,eucalyptus_leucoxylon_rosea,90,10,261.6,54,3,91,21.81,18.65,22.8,0.55,0.51,0.68
A50132,eucalyptus_nicholii,90,1,256.6,60,18,71,2.3,2.01,1.51,0.05,0.032,0.01
A50132,eucalyptus_nicholii,90,2,325.3,60,14,74,3.86,2.97,4.47,0.05,0.05,0.06
A50132,eucalyptus_nicholii,90,3,280.3,44,11,102,1.33,1.48,0.86,0.024,0.026,0.02
A50132,eucalyptus_nicholii,90,4,328.5,53,16,76,1.4,1.31,1.71,0.014,0.021,0.04
A50132,eucalyptus_nicholii,90,5,377.5,55,11,82,3,2.2,2.01,0.04,0.03,0.036
A50132,eucalyptus_nicholii,90,6,332.4,55,12,88,3.18,3.16,2.53,0.05,0.07,0.03
A50132,eucalyptus_nicholii,90,7,367.7,53,8,90,1.81,1.75,1.47,0.01,0.01,0.02
A50132,eucalyptus_nicholii,90,8,363.6,47,22,71,2.6,3.35,2.04,0.02,0.07,0.02
A50132,eucalyptus_nicholii,90,9,341.5,44,16,74,2,2.31,1.94,0.02,0.029,0.02
A50132,eucalyptus_nicholii,90,10,401.5,67,12,84,4.32,4.2,5.19,0.01,0.09,0.11
50032,eucalyptus_rudis,30,1,200.3,56,5,78,10.88,12.73,16.95,0.17,0.21,0.33
50032,eucalyptus_rudis,30,2,222,105,5,81,23,23.24,20.9,0.36,0.44,0.36
50032,eucalyptus_rudis,30,3,213.7,53,3,55,13.52,19.92,13.8,0.23,0.35,0.22
50032,eucalyptus_rudis,30,4,233.1,85,2,79,14.83,16.3,12.66,0.24,0.23,0.2
50032,eucalyptus_rudis,30,5,241.7,51,2,81,28.08,20.71,28.94,0.43,0.32,0.45
50032,eucalyptus_rudis,30,6,238.3,61,2,51,21.46,20.64,12.7,0.38,0.37,0.15
50032,eucalyptus_rudis,30,7,159,30,10,49,48.01,30.06,34.98,0.67,0.43,0.45
50032,eucalyptus_rudis,30,8,244.5,99,2,60,28.89,23.61,12.61,0.55,0.42,0.2
50032,eucalyptus_rudis,30,9,238.2,59,3,65,32.36,28.61,25.84,0.5,0.43,0.37
50032,eucalyptus_rudis,30,10,226.1,63,2,82,16.81,32.36,30.5,0.25,0.71,0.66
A50272,eucalyptus_rudis,200,1,428.6,90,3,136,39.93,50.55,39.02,0.81,1,0.62
A50272,eucalyptus_rudis,200,2,453.8,120,2,120,31.39,52.28,43.92,0.53,0.92,0.95
A50272,eucalyptus_rudis,200,3,439,130,2,112,34.8,30.26,33.05,0.61,0.51,0.55
A50272,eucalyptus_rudis,200,4,431,131,7,114,49.15,54.73,43.09,0.94,1.09,0.75
A50272,eucalyptus_rudis,200,5,455.7,134,7,97,43.61,32.53,36.65,0.7,0.53,0.54
A50272,eucalyptus_rudis,200,6,435.6,125,1,136,38.51,25.34,24.7,0.63,0.42,0.3
A50272,eucalyptus_rudis,200,7,512.3,124,2,105,44.2,41.72,39.74,0.67,0.62,0.63
A50272,eucalyptus_rudis,200,8,515.9,137,5,139,43.3,53.62,46.08,0.59,0.67,0.55
A50272,eucalyptus_rudis,200,9,461.2,108,2,127,47.38,26.22,33.64,0.83,0.37,0.48
A50272,eucalyptus_rudis,200,10,410.7,129,6,108,33.85,39.42,48.45,0.59,0.73,0.81
A50359,eucalyptus_rudis,500,1,531.5,85,7,140,31.91,40.82,37.46,0.59,0.79,0.83
A50359,eucalyptus_rudis,500,2,497.3,88,9,130,22.84,22.91,17.28,0.44,0.42,0.31
A50359,eucalyptus_rudis,500,3,460.5,103,10,136,27.04,40.86,33.53,0.45,0.72,0.66
A50359,eucalyptus_rudis,500,4,441.5,95,6,147,39.68,33.37,42.29,0.64,0.54,0.71
A50359,eucalyptus_rudis,500,5,523.9,88,7,146,36.51,39.99,33.58,0.69,0.74,0.64
A50359,eucalyptus_rudis,500,6,514.5,70,7,119,26.3,48.53,32.42,0.47,0.89,0.58
A50359,eucalyptus_rudis,500,7,431.4,96,7,127,29.82,35.05,36.05,0.66,0.75,0.57
A50359,eucalyptus_rudis,500,8,499.6,92,7,109,38.04,29.44,40.71,0.69,0.72,0.7
A50359,eucalyptus_rudis,500,9,529.2,92,8,142,28.02,25.33,39.08,0.49,0.5,0.8
A50359,eucalyptus_rudis,500,10,496.2,120,6,102,53.62,43.72,64.95,0.95,0.81,1.08
50054,eucalyptus_victrix,30,1,183.4,20,1,82,27.41,25.05,34.52,0.84,0.63,1.06
50054,eucalyptus_victrix,30,2,193.8,39,5,68,22.72,29.68,39.86,0.66,0.94,1.3
50054,eucalyptus_victrix,30,3,213.7,48,2,92,32.19,34.23,29.61,1.26,0.88,1.06
50054,eucalyptus_victrix,30,4,196.4,18,1,95,24.38,29.27,34.5,0.76,0.84,1.05
50054,eucalyptus_victrix,30,5,171.4,35,5,81,26.32,14.58,19.24,0.6,0.29,0.43
50054,eucalyptus_victrix,30,6,148.8,29,7,67,12.86,22.23,25.41,0.27,0.45,0.79
50054,eucalyptus_victrix,30,7,187.5,41,8,82,30.98,20.96,30.17,0.91,0.67,0.96
50054,eucalyptus_victrix,30,8,202.4,36,6,54,28.21,26.88,26.78,0.92,0.97,0.8
50054,eucalyptus_victrix,30,9,187.4,49,6,70,41.81,43.43,49.81,0.86,1.09,1.38
50054,eucalyptus_victrix,30,10,183.7,45,7,71,49,34.37,47.51,1.8,1.15,1.46
50143,eucalyptus_victrix,90,1,235.8,81,11,91,32.45,24.15,23.41,1.16,0.66,0.83
50143,eucalyptus_victrix,90,2,255.8,71,6,124,16.81,43.58,22.8,0.49,1.33,0.7
50143,eucalyptus_victrix,90,3,229.2,86,12,91,27.01,32.33,23.86,0.87,0.97,0.64
50143,eucalyptus_victrix,90,4,253.3,63,6,86,27.08,30.56,22.54,0.64,0.82,0.55
50143,eucalyptus_victrix,90,5,227.7,56,6,84,19.11,19.06,24.98,0.55,0.49,0.6
50143,eucalyptus_victrix,90,6,185.8,63,2,72,10.83,15.89,17.81,0.28,0.44,0.53
50143,eucalyptus_victrix,90,7,246.6,76,6,79,29.39,31.76,24.82,0.87,1.06,0.8
50143,eucalyptus_victrix,90,8,202.7,54,12,116,30.31,24.2,12.46,0.98,0.76,0.38
50143,eucalyptus_victrix,90,9,281.4,68,5,114,26.28,22.32,25.01,0.85,0.68,0.82
50143,eucalyptus_victrix,90,10,253.8,62,5,103,26.78,20.94,31.03,0.82,0.49,0.88
A40247,ficus_microcarpa_hilliiflash,30,1,195.4,26,10,50,9.48,9.33,13.93,0.146,0.133,0.195
A40247,ficus_microcarpa_hilliiflash,30,2,221.9,20,14,37,9.79,9.13,9.11,0.157,0.133,0.134
A40247,ficus_microcarpa_hilliiflash,30,3,224.8,20,14,62,13.15,9.81,13.02,0.191,0.142,0.216
A40247,ficus_microcarpa_hilliiflash,30,4,221.6,21,14,50,12.26,10.93,10.41,0.21,0.172,0.161
A40247,ficus_microcarpa_hilliiflash,30,5,193.4,21,16,50,14.71,10.95,9.96,0.218,0.183,0.166
A40247,ficus_microcarpa_hilliiflash,30,6,188.4,23,14,47,9.06,11.65,12.63,0.129,0.177,0.203
A40247,ficus_microcarpa_hilliiflash,30,7,196.8,20,18,44,9.01,11.94,11.93,0.132,0.194,0.184
A40247,ficus_microcarpa_hilliiflash,30,8,216.5,22,11,58,15.99,15.84,8.08,0.272,0.245,0.138
A40247,ficus_microcarpa_hilliiflash,30,9,188.1,24,15,37,11.92,13.86,10.76,0.199,0.238,0.19
A40247,ficus_microcarpa_hilliiflash,30,10,197.5,16,15,37,11.45,17.14,11.21,0.174,0.285,0.204
21628,ficus_microcarpa_hilliiflash,90,1,204,38,14,73,7.02,7.25,5.26,0.11,0.14,0.06
21628,ficus_microcarpa_hilliiflash,90,2,210,38,9,77,11.99,6.25,6.81,0.22,0.07,0.1
