species,batch_id,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
acer_rubrum_octoberglory,ar_33,18,3,289,124,7,45,,,,,,
acer_rubrum_octoberglory,ar_33,18,4,267,71,3,42,,,,,,
acer_rubrum_octoberglory,ar_33,18,5,295,732,5,87,,,,,,
acer_rubrum_octoberglory,ar_33,18,6,243,93,7,48,,,,,,
acer_rubrum_octoberglory,ar_33,18,7,271,104,5,49,,,,,,
acer_rubrum_octoberglory,ar_33,18,8,281,117,4,25,,,,,,
acer_rubrum_octoberglory,ar_33,18,9,268,95,6,53,,,,,,
acer_rubrum_octoberglory,ar_33,18,10,286,90,5,41,,,,,,
angophora_costata,ac-18,18,1,183.9,36,9,52,27.5,24.9,23.8,0.39,0.34,0.35
angophora_costata,ac-18,18,2,159.3,20,9,50,27.1,34.7,25.2,0.42,0.61,0.49
angophora_costata,ac-18,18,3,163.6,26,9,51,29.8,21.4,33.9,0.37,0.24,0.48
angophora_costata,ac-18,18,4,178,21,4,55,15.7,25.1,15.7,0.2,0.29,0.19
angophora_costata,ac-18,18,5,161.4,23,10,49,19.5,15,27.1,0.39,0.22,0.41
angophora_costata,ac-18,18,6,149,23,10,45,14.8,23,30.6,0.21,0.34,0.41
angophora_costata,ac-18,18,7,173,23,11,48,18.7,17.5,17,0.24,0.2,0.2
angophora_costata,ac-18,18,8,157.8,30,13,55,17.7,10.2,15.2,0.24,0.11,0.17
angophora_costata,ac-18,18,9,142.2,29,7,53,40.9,23.4,26.1,0.65,0.33,0.37
angophora_costata,ac-18,18,10,179.1,35,5,56,17.8,32.5,30.9,0.21,0.44,0.42
angophora_costata,ac_45,45,1,216,54,9,59,24.2,27.6,17,0.43,0.45,0.32
angophora_costata,ac_45,45,2,189,40,4,53,22.1,27.2,18.9,0.38,0.43,0.33
angophora_costata,ac_45,45,3,207,25,7,54,15.2,14.9,16.5,0.25,0.22,0.3
angophora_costata,ac_45,45,4,229,43,8,85,9.5,13.1,10.9,0.17,0.23,0.19
angophora_costata,ac_45,45,5,231,49,9,51,19.1,18.5,22.7,0.3,0.37,0.37
angophora_costata,ac_45,45,6,245,58,10,64,21.6,24.8,35.4,0.42,0.45,0.6
angophora_costata,ac_45,45,7,186,50,10,56,19.3,14.5,18.5,0.39,0.25,0.38
angophora_costata,ac_45,45,8,220,48,11,70,20.3,22.6,23.5,0.39,0.43,0.41
angophora_costata,ac_45,45,9,187,46,4,60,22.3,17.6,17.5,0.41,0.31,0.29
angophora_costata,ac_45,45,10,211,79,10,49,17.8,40.9,47.6,0.48,0.72,0.92
corymbia_maculata,cm-18,18,1,140.8,25,9,48,50.7,65.9,63.7,0.78,1.01,0.92
corymbia_maculata,cm-18,18,2,133.9,28,6,33,34,56.5,57.4,0.48,0.81,0.75
corymbia_maculata,cm-18,18,3,143,25,6,50,48.5,54.3,65.4,0.65,0.83,1.18
corymbia_maculata,cm-18,18,4,120.2,33,4,24,54.4,39.3,38.5,0.7,0.51,0.46
corymbia_maculata,cm-18,18,5,153.9,22,7,39,33.8,19.7,37.5,0.49,0.26,0.58
corymbia_maculata,cm-18,18,6,160.6,23,4,40,50.9,47.8,43.1,0.74,0.63,0.56
corymbia_maculata,cm-18,18,7,174.9,15,7,45,29.7,39.2,24.4,0.38,0.57,0.32
corymbia_maculata,cm-18,18,8,163.8,24,5,46,52.6,44,31.4,0.67,0.54,0.39
corymbia_maculata,cm-18,18,9,148.7,26,6,39,46.7,39.7,35.1,0.71,0.59,0.45
corymbia_maculata,cm-18,18,10,145.6,29,5,41,38.7,53.1,55.1,0.43,0.8,0.72
eucalyptus_leucoxylon_megalocarpa,el_18,18,1,129.6,16,3,25,23.4,33.5,41.8,0.3,0.48,0.6
eucalyptus_leucoxylon_megalocarpa,el_18,18,2,168.8,48,3,41,20,19.9,18.6,0.3,0.28,0.26
eucalyptus_leucoxylon_megalocarpa,el_18,18,3,177.3,17,3,39,30.6,34,21.7,0.46,0.58,0.37
eucalyptus_leucoxylon_megalocarpa,el_18,18,4,173.6,26,4,51,16.7,12.1,19.6,0.25,0.16,0.33
eucalyptus_leucoxylon_megalocarpa,el_18,18,5,137,18,6,30,22.5,37.1,40.8,0.26,0.52,0.58
eucalyptus_leucoxylon_megalocarpa,el_18,18,6,138,23,7,22,13.6,20.1,13.4,0.23,0.34,0.19
eucalyptus_leucoxylon_megalocarpa,el_18,18,7,184.6,46,1,38,25.7,45.2,27.6,0.39,0.77,0.36
eucalyptus_leucoxylon_megalocarpa,el_18,18,8,153.4,33,4,30,21.6,29.2,29,0.23,0.34,0.39
eucalyptus_leucoxylon_megalocarpa,el_18,18,9,152.7,18,6,46,23,20.3,20.4,0.33,0.28,0.32
eucalyptus_leucoxylon_megalocarpa,el_18,18,10,149.5,23,5,32,22.7,25.3,22.7,0.37,0.36,0.32
eucalyptus_leucoxylon_megalocarpa,el_45,45,1,171,26,8,58,22.7,20.5,23.9,0.42,0.45,0.42
eucalyptus_leucoxylon_megalocarpa,el_45,45,2,189,19,5,81,51.5,21.3,34.5,0.94,0.53,0.74
eucalyptus_leucoxylon_megalocarpa,el_45,45,3,182,34,7,82,21,20.9,22.7,0.54,0.37,0.53
eucalyptus_leucoxylon_megalocarpa,el_45,45,4,183,43,5,50,25.6,17.8,14.2,0.47,0.29,0.27
eucalyptus_leucoxylon_megalocarpa,el_45,45,5,189,27,5,80,36.6,29.3,21.5,0.8,0.52,0.32
eucalyptus_leucoxylon_megalocarpa,el_45,45,6,191,45,2,89,25.5,24.9,26,0.43,0.45,0.47
eucalyptus_leucoxylon_megalocarpa,el_45,45,7,217,76,2,63,32.6,26.3,23.9,0.67,0.53,0.49
eucalyptus_leucoxylon_megalocarpa,el_45,45,8,154,37,6,44,17.8,43,23.1,0.28,0.84,0.31
eucalyptus_leucoxylon_megalocarpa,el_45,45,9,215,79,6,58,21.4,19.1,18.9,0.31,0.34,0.23
eucalyptus_leucoxylon_megalocarpa,el_45,45,10,188,40,3,63,35.6,17.3,24.3,0.65,0.27,0.41
eucalyptus_leucoxylon_megalocarpa,el_100,100,1,321,69,4,121,26.5,21.8,24,0.33,0.32,0.33
eucalyptus_leucoxylon_megalocarpa,el_100,100,2,380,60,2,115,38.7,29,30.9,0.66,0.47,0.47
eucalyptus_leucoxylon_megalocarpa,el_100,100,3,332,69,4,122,19.5,29.2,40.9,0.2,0.31,0.52
eucalyptus_leucoxylon_megalocarpa,el_100,100,4,400,63,4,109,27.5,29.7,28.7,0.45,0.56,0.4
eucalyptus_leucoxylon_megalocarpa,el_100,100,5,292,86,4,124,13.8,22.5,21.9,0.19,0.25,0.33
eucalyptus_leucoxylon_megalocarpa,el_100,100,6,370,74,5,120,16.6,18.2,25.6,0.23,0.26,0.37
eucalyptus_leucoxylon_megalocarpa,el_100,100,7,360,38,6,113,20.7,20.8,30,0.26,0.31,0.34
eucalyptus_leucoxylon_megalocarpa,el_100,100,8,300,56,3,80,37.1,61.1,24.2,0.44,1.24,0.32
eucalyptus_leucoxylon_megalocarpa,el_100,100,9,380,70,5,110,32.2,11.9,33.3,0.51,0.19,0.53
eucalyptus_leucoxylon_megalocarpa,el_100,100,10,350,68,4,109,24.8,23.4,19.9,0.31,0.3,0.26
eucalyptus_melliodora,em_18,18,1,160.8,30,9,42,6.7,6.6,9.5,0.09,0.07,0.14
eucalyptus_melliodora,em_18,18,2,152.5,39,10,45,8.3,10.1,9.6,0.1,0.14,0.1
eucalyptus_melliodora,em_18,18,3,164,40,7,60,9.6,8.6,11.7,0.12,0.11,0.13
eucalyptus_melliodora,em_18,18,4,133.6,16,7,35,11,4.9,10,0.13,0.03,0.13
eucalyptus_melliodora,em_18,18,5,151.6,3,5,43,11.9,4.6,7.6,0.18,0.03,0.11
eucalyptus_melliodora,em_18,18,6,141,14,5,45,7,8.1,6.1,0.08,0.09,0.06
eucalyptus_melliodora,em_18,18,7,159.6,33,6,53,9.7,12.2,18.7,0.11,0.15,0.23
eucalyptus_melliodora,em_18,18,8,155.4,27,14,57,7.7,9.2,7.5,0.05,0.09,0.06
eucalyptus_melliodora,em_18,18,9,176.4,42,6,41,14.9,15.8,9.3,0.2,0.19,0.07
eucalyptus_melliodora,em_18,18,10,168.5,28,5,41,8.3,13.9,14.3,0.11,0.18,0.19
eucalyptus_sideroxylon_rosea,es_18,18,1,151,12,11,65,12.3,11.4,9.9,0.15,0.15,0.13
eucalyptus_sideroxylon_rosea,es_18,18,2,147,8,13,59,11.4,9.8,7.6,0.17,0.12,0.12
eucalyptus_sideroxylon_rosea,es_18,18,3,136,21,10,51,8.4,11.2,7.5,0.1,0.15,0.09
eucalyptus_sideroxylon_rosea,es_18,18,4,141,11,14,55,13.4,11.4,10.6,0.18,0.15,0.14
eucalyptus_sideroxylon_rosea,es_18,18,5,142,9,9,52,9.8,11,10.6,0.1,0.12,0.12
eucalyptus_sideroxylon_rosea,es_18,18,6,119,19,9,55,10.2,12.7,7.1,0.13,0.16,0.1
eucalyptus_sideroxylon_rosea,es_18,18,7,125,17,15,40,12.9,9.2,11.5,0.16,0.12,0.14
eucalyptus_sideroxylon_rosea,es_18,18,8,140,12,9,54,6.3,8,7.7,0.08,0.09,0.09
eucalyptus_sideroxylon_rosea,es_18,18,9,124,14,9,42,6,9.3,6.3,0.05,0.13,0.07
eucalyptus_sideroxylon_rosea,es_18,18,10,113,16,10,59,8.4,10.3,7.9,0.08,0.14,0.1
eucalyptus_sideroxylon_rosea,es_45,45,1,169,39,10,52,10.1,6.2,7.3,0.2,0.11,0.14
eucalyptus_sideroxylon_rosea,es_45,45,2,176,36,10,61,8.1,8.1,11.4,0.44,0.14,0.19
eucalyptus_sideroxylon_rosea,es_45,45,3,169,38,10,54,8.1,6.9,11.2,0.18,0.15,0.25
eucalyptus_sideroxylon_rosea,es_45,45,4,232,46,15,81,8.5,12.2,5.8,0.15,0.25,0.11
eucalyptus_sideroxylon_rosea,es_45,45,5,195,54,11,61,14,9.6,11.1,0.28,0.21,0.23
eucalyptus_sideroxylon_rosea,es_45,45,6,224,39,9,57,9.1,4.8,7.4,0.2,0.1,0.15
eucalyptus_sideroxylon_rosea,es_45,45,7,210,47,16,67,8,11.4,13.3,0.16,0.23,0.36
eucalyptus_sideroxylon_rosea,es_45,45,8,215,38,9,75,10.5,8.1,9.9,0.21,0.18,0.2
eucalyptus_sideroxylon_rosea,es_45,45,9,232,39,13,74,5.9,8.4,5.8,0.11,0.16,0.1
eucalyptus_sideroxylon_rosea,es_45,45,10,230,46,9,59,6.4,6.4,5.9,0.13,0.13,0.12
eucalyptus_sideroxylon_rosea,es_100,100,1,350,51,8,72,10,10.9,10.4,0.18,0.19,0.17
eucalyptus_sideroxylon_rosea,es_100,100,2,330,55,7,82,23.5,12.7,8.4,0.55,0.28,0.15
eucalyptus_sideroxylon_rosea,es_100,100,3,370,54,7,79,9.2,7.9,9.2,0.14,0.21,0.24
eucalyptus_sideroxylon_rosea,es_100,100,4,335,56,11,77,11.5,15.8,7.1,0.3,0.38,0.14
eucalyptus_sideroxylon_rosea,es_100,100,5,380,45,6,70,10.3,11.2,13.3,0.21,0.21,0.29
eucalyptus_sideroxylon_rosea,es_100,100,6,375,85,11,80,11.7,10.9,12.9,0.33,0.34,0.39
eucalyptus_sideroxylon_rosea,es_100,100,7,410,66,10,94,21.6,19.7,10.7,0.52,0.42,0.19
eucalyptus_sideroxylon_rosea,es_100,100,8,390,65,44,91,7.6,8.2,9,0.19,0.19,0.22
eucalyptus_sideroxylon_rosea,es_100,100,9,355,48,6,78,9.1,10.6,17.8,0.18,0.23,0.41
eucalyptus_sideroxylon_rosea,es_100,100,10,345,72,10,90,25.5,13.6,12.8,0.62,0.33,0.32
eucalyptus_torquata,et-45,45,1,132,24,4,47,19.9,27.3,16.6,0.52,0.87,0.42
eucalyptus_torquata,et-45,45,2,141,25,9,61,11.6,15.4,15.9,0.25,0.35,0.39
eucalyptus_torquata,et-45,45,3,152,36,5,62,15.4,13.9,11.4,0.4,0.39,0.28
eucalyptus_torquata,et-45,45,4,135,34,5,55,11.1,16,9.4,0.25,0.41,0.22
eucalyptus_torquata,et-45,45,5,143,34,6,63,11.3,9,16.7,0.29,0.2,0.44
eucalyptus_torquata,et-45,45,6,156,31,6,64,22,13.7,14.9,0.53,0.32,0.35
eucalyptus_torquata,et-45,45,7,139,25,7,63,13.3,9.7,7.4,0.28,0.2,0.17
eucalyptus_torquata,et-45,45,8,142,37,4,56,16.6,10.9,5.3,0.44,0.3,0.15
eucalyptus_torquata,et-45,45,9,152,29,6,64,11.5,12.4,16.2,0.3,0.31,0.37
eucalyptus_torquata,et-45,45,10,144,32,5,55,11.1,17.3,14.7,0.27,0.39,0.32
fraxinus_pennsylvanica_cimmaron,fp_45,45,1,273,95,4,17,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,2,284,89,4,21,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,3,286,88,5,30,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,4,283,96,5,22,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,5,282,77,5,21,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,6,277,86,2,23,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,7,294,81,5,24,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,8,267,87,4,28,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,9,261,89,6,35,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_45,45,10,283,97,5,31,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,1,345,94,6,30,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,2,310,89,6,45,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,3,375,110,5,40,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,4,385,112,4,46,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,5,380,96,5,63,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,6,380,87,6,40,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,7,370,95,6,40,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,8,385,101,5,34,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,9,355,110,5,64,,,,,,
fraxinus_pennsylvanica_cimmaron,fp_100,100,10,380,113,4,50,,,,,,
geijera_parviflora,gp_18,18,1,149,21,11,62,12,12.5,9.7,0.24,0.18,0.15
geijera_parviflora,gp_18,18,2,142.1,22,5,41,13.3,13.9,14.4,0.2,0.22,0.26
geijera_parviflora,gp_18,18,3,116,13,7,34,6.6,9.6,6.7,0.12,0.19,0.12
geijera_parviflora,gp_18,18,4,128.4,24,7,44,15.2,9.6,14.2,0.28,0.14,0.2
geijera_parviflora,gp_18,18,5,115.5,19,7,40,9.1,7.9,14.3,0.14,0.13,0.25
geijera_parviflora,gp_18,18,6,111.3,10,9,31,15.4,16.6,15.6,0.24,0.27,0.22
geijera_parviflora,gp_18,18,7,113.5,28,3,30,12.1,9.7,18.6,0.17,0.13,0.29
geijera_parviflora,gp_18,18,8,106,12,13,56,6.1,6.2,6,0.12,0.13,0.12
geijera_parviflora,gp_18,18,9,144.7,23,7,56,13.2,12,10.3,0.18,0.16,0.16
geijera_parviflora,gp_18,18,10,134,22,10,59,10.9,15.3,12,0.24,0.28,0.24
geijera_parviflora,gp_45,45,1,101,22,9,44,6.6,6.4,6.9,0.09,0.07,0.08
geijera_parviflora,gp_45,45,2,152,32,6,64,12.1,13.5,13,0.24,0.29,0.27
geijera_parviflora,gp_45,45,3,145,27,7,54,9.1,6.9,13.7,0.15,0.11,0.28
geijera_parviflora,gp_45,45,4,129,29,11,61,6.8,8.4,12.7,0.09,0.14,0.22
geijera_parviflora,gp_45,45,5,142,29,12,41,8.3,9.4,11.2,0.14,0.18,0.21
geijera_parviflora,gp_45,45,6,118,34,12,47,9.5,8.3,8.2,0.16,0.14,0.17
geijera_parviflora,gp_45,45,7,113,14,14,43,6.4,9.9,8.9,0.13,0.15,0.17
geijera_parviflora,gp_45,45,8,135,25,5,47,7.3,5.9,5,0.13,0.1,0.06
geijera_parviflora,gp_45,45,9,128,24,13,50,10.9,9.8,8.3,0.2,0.18,0.14
geijera_parviflora,gp_45,45,10,149,27,5,62,9.4,8.4,9.7,0.21,0.19,0.22
geijera_parviflora,gp_50,65,1,157,32,11,59,10,10.3,8.1,0.21,0.2,0.14
geijera_parviflora,gp_50,65,2,172,43,14,82,5.1,9.6,9.2,0.08,0.18,0.2
geijera_parviflora,gp_50,65,3,141,30,8,57,10.4,9.4,10.5,0.2,0.18,0.2
geijera_parviflora,gp_50,65,4,162,39,11,51,9.5,15,8.7,0.17,0.34,0.15
geijera_parviflora,gp_50,65,5,160,34,9,60,7.5,10.9,8.9,0.18,0.25,0.21
geijera_parviflora,gp_50,65,6,152,35,10,65,9.9,11.9,12.5,0.19,0.25,0.23
geijera_parviflora,gp_50,65,7,155,42,12,66,7.6,8.9,11.1,0.15,0.17,0.23
geijera_parviflora,gp_50,65,8,151,10,6,55,9,7.7,8.4,0.15,0.13,0.14
geijera_parviflora,gp_50,65,9,151,35,12,56,6.9,10.9,8.5,0.12,0.18,0.17
geijera_parviflora,gp_50,65,10,138,25,8,60,7,7.9,8.8,0.12,0.16,0.17
koelreuteria_paniculata,kp_100,100,1,260,102,4,102,,,,,,
koelreuteria_paniculata,kp_100,100,2,280,108,5,122,,,,,,
koelreuteria_paniculata,kp_100,100,3,280,161,6,125,,,,,,
koelreuteria_paniculata,kp_100,100,4,260,100,7,111,,,,,,
koelreuteria_paniculata,kp_100,100,5,300,145,8,94,,,,,,
koelreuteria_paniculata,kp_100,100,6,290,126,6,121,,,,,,
koelreuteria_paniculata,kp_100,100,7,290,113,4,122,,,,,,
koelreuteria_paniculata,kp_100,100,8,270,139,3,145,,,,,,
koelreuteria_paniculata,kp_100,100,9,275,113,4,103,,,,,,
koelreuteria_paniculata,kp_100,100,10,310,119,2,98,,,,,,
lagerstroemia_indica_sioux,ls_45,45,1,237,85,6,40,,,,,,
lagerstroemia_indica_sioux,ls_45,45,2,242,75,5,52,,,,,,
lagerstroemia_indica_sioux,ls_45,45,3,210,88,8,48,,,,,,
lagerstroemia_indica_sioux,ls_45,45,4,246,91,6,61,,,,,,
lagerstroemia_indica_sioux,ls_45,45,5,247,90,5,44,,,,,,
lagerstroemia_indica_sioux,ls_45,45,6,230,87,7,53,,,,,,
lagerstroemia_indica_sioux,ls_45,45,7,220,78,5,50,,,,,,
lagerstroemia_indica_sioux,ls_45,45,8,241,92,7,53,,,,,,
lagerstroemia_indica_sioux,ls_45,45,9,251,94,11,49,,,,,,
lagerstroemia_indica_sioux,ls_45,45,10,243,90,6,47,,,,,,
lagerstroemia_indica_sioux,ls_33,18,1,174,71,11,37,,,,,,
lagerstroemia_indica_sioux,ls_33,18,2,183,75,7,32,,,,,,
lagerstroemia_indica_sioux,ls_33,18,3,173,63,9,27,,,,,,
lagerstroemia_indica_sioux,ls_33,18,4,186,66,3,26,,,,,,
lagerstroemia_indica_sioux,ls_33,18,5,160,74,9,35,,,,,,
lagerstroemia_indica_sioux,ls_33,18,6,175,83,9,27,,,,,,
lagerstroemia_indica_sioux,ls_33,18,7,166,78,9,24,,,,,,
lagerstroemia_indica_sioux,ls_33,18,8,185,92,5,29,,,,,,
lagerstroemia_indica_sioux,ls_33,18,9,157,68,12,41,,,,,,
lagerstroemia_indica_sioux,ls_33,18,10,165,78,7,34,,,,,,
lophostemon_confertus,lc-45,45,1,255,53,7,62,52.4,66.7,39.9,0.8,1.09,0.58
lophostemon_confertus,lc-45,45,2,266,61,8,64,42.2,51.8,45.7,0.68,0.78,0.7
lophostemon_confertus,lc-45,45,3,265,66,3,75,32.5,61.1,34.6,0.5,1,0.56
lophostemon_confertus,lc-45,45,4,220,61,6,91,39.3,30.1,83.3,0.68,0.43,1.32
lophostemon_confertus,lc-45,45,5,209,60,7,62,61.9,15.9,38.1,1.06,0.19,0.65
lophostemon_confertus,lc-45,45,6,211,57,3,55,56.9,34.3,54.4,0.9,0.43,0.91
lophostemon_confertus,lc-45,45,7,227,65,8,72,37.8,50.3,56.8,0.66,0.78,1.01
lophostemon_confertus,lc-45,45,8,252,61,4,66,81,70.1,73.4,1.36,1.13,1.18
lophostemon_confertus,lc-45,45,9,258,54,4,65,63.7,43.4,56.7,0.8,0.56,0.82
lophostemon_confertus,lc-45,45,10,269,66,7,62,47.1,48.1,51.5,0.66,0.76,0.89
pistacia_chinensis,pc_18,18,1,149,25,2,19,,,,,,
pistacia_chinensis,pc_18,18,2,177,0,0,21,,,,,,
pistacia_chinensis,pc_18,18,3,157,32,1,19,,,,,,
pistacia_chinensis,pc_18,18,4,145,50,1,23,,,,,,
pistacia_chinensis,pc_18,18,5,154,43,1,17,,,,,,
pistacia_chinensis,pc_18,18,6,178,26,3,25,,,,,,
pistacia_chinensis,pc_18,18,7,158,0,0,13,,,,,,
pistacia_chinensis,pc_18,18,8,159,20,3,14,,,,,,
pistacia_chinensis,pc_18,18,9,167,35,2,16,,,,,,
pistacia_chinensis,pc_18,18,10,163,40,2,12,,,,,,
pistacia_chinensis,pc_45,45,1,335,101,6,51,,,,,,
pistacia_chinensis,pc_45,45,2,320,129,3,46,,,,,,
pistacia_chinensis,pc_45,45,3,375,114,1,62,,,,,,
pistacia_chinensis,pc_45,45,4,310,69,2,41,,,,,,
pistacia_chinensis,pc_45,45,5,262,68,2,69,,,,,,
pistacia_chinensis,pc_45,45,6,335,113,5,61,,,,,,
pistacia_chinensis,pc_45,45,7,140,76,12,30,,,,,,
pistacia_chinensis,pc_45,45,8,230,89,12,45,,,,,,
pistacia_chinensis,pc_45,45,9,293,63,3,73,,,,,,
pistacia_chinensis,pc_45,45,10,285,101,3,65,,,,,,
pistacia_chinensis,pc_100,100,1,300,118,13,106,,,,,,
pistacia_chinensis,pc_100,100,2,290,93,4,102,,,,,,
pistacia_chinensis,pc_100,100,3,295,114,10,62,,,,,,
pistacia_chinensis,pc_100,100,4,290,117,10,95,,,,,,
pistacia_chinensis,pc_100,100,5,285,118,9,112,,,,,,
pistacia_chinensis,pc_100,100,6,270,117,9,99,,,,,,
pistacia_chinensis,pc_100,100,7,280,76,1,107,,,,,,
pistacia_chinensis,pc_100,100,8,250,108,17,81,,,,,,
pistacia_chinensis,pc_100,100,9,240,113,11,71,,,,,,
pistacia_chinensis,pc_100,100,10,270,95,5,104,,,,,,
pistacia_chinensis,pc_200,200,1,430,91,6,120,,,,,,
pistacia_chinensis,pc_200,200,2,530,106,2,50,,,,,,
pistacia_chinensis,pc_200,200,3,385,94,9,101,,,,,,
pistacia_chinensis,pc_200,200,4,400,104,4,90,,,,,,
pistacia_chinensis,pc_200,200,5,460,104,11,58,,,,,,
pistacia_chinensis,pc_200,200,6,440,91,5,97,,,,,,
pistacia_chinensis,pc_200,200,7,485,116,5,99,,,,,,
pistacia_chinensis,pc_200,200,8,470,99,6,104,,,,,,
pistacia_chinensis,pc_200,200,9,350,137,4,115,,,,,,
pistacia_chinensis,pc_200,200,10,365,85,8,120,,,,,,
platanus_orientalis_insularis,po_45,45,1,235,75,8,57,,,,,,
platanus_orientalis_insularis,po_45,45,2,245,83,9,59,,,,,,
platanus_orientalis_insularis,po_45,45,3,260,76,4,60,,,,,,
platanus_orientalis_insularis,po_45,45,4,260,89,6,64,,,,,,
platanus_orientalis_insularis,po_45,45,5,270,94,6,63,,,,,,
platanus_orientalis_insularis,po_45,45,6,260,77,6,53,,,,,,
