batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
12973,agonis_flexuosa,35,1,140,44,2,54,12.7,5.1,4.3,0.29,0.2,0.17
12973,agonis_flexuosa,35,2,141.9,15,9,72,9,4.2,5.1,0.24,0.15,0.17
12973,agonis_flexuosa,35,3,108.6,20,7,108,8.8,6.7,7.4,0.23,0.22,0.22
12973,agonis_flexuosa,35,4,131.2,35,6,110,8,8.8,6,0.23,0.22,0.19
12973,agonis_flexuosa,35,5,115,22,8,64,4.4,4.6,7.4,0.15,0.15,0.2
12973,agonis_flexuosa,35,6,166.1,15,6,86,7.3,3.9,7.1,0.2,0.12,0.21
12973,agonis_flexuosa,35,7,152.4,22,11,80,6.5,5.6,3.6,0.24,0.2,0.14
12973,agonis_flexuosa,35,8,115.3,24,10,70,3.4,4.6,12.3,0.14,0.17,0.27
12973,agonis_flexuosa,35,9,123.4,18,6,83,7,6.9,6.4,0.21,0.22,0.2
12973,agonis_flexuosa,35,10,190.5,31,7,56,14,10.4,12.4,0.39,0.31,0.37
14192,agonis_flexuosa,75,1,119.5,5,14,62,6.3,8.1,6,0.115,0.138,0.108
14192,agonis_flexuosa,75,2,152.7,7,11,75,5.4,7.1,8.3,0.106,0.132,0.158
14192,agonis_flexuosa,75,3,127.5,17,7,73,8.3,8.5,9.7,0.181,0.172,0.194
14192,agonis_flexuosa,75,4,170.5,21,7,90,8.3,8,9.2,0.164,0.142,0.183
14192,agonis_flexuosa,75,5,217.6,26,12,84,5.2,4.8,4.6,0.088,0.084,0.069
14192,agonis_flexuosa,75,6,151,14,11,77,6.9,8.9,10.3,0.122,0.165,0.191
14192,agonis_flexuosa,75,7,165.9,13,11,79,5.6,7.1,6.8,0.102,0.121,0.131
14192,agonis_flexuosa,75,8,179.8,2,9,60,4,3.4,3.7,0.073,0.059,0.066
14192,agonis_flexuosa,75,9,145.2,16,9,89,6.8,8,8.8,0.099,0.117,0.12
14192,agonis_flexuosa,75,10,156.1,18,12,82,5,5.5,5.7,0.083,0.103,0.098
13705,agonis_flexuosa,150,1,199,33,6,99,4.95,6.96,4.9,0.03,0.11,0.07
13705,agonis_flexuosa,150,2,176.7,30,8,94,5,4.7,4.21,0.04,0.06,0.04
13705,agonis_flexuosa,150,3,188.7,40,4,98,6,5.6,4.9,0.08,0.07,0.05
13705,agonis_flexuosa,150,4,261.2,47,5,119,4.34,5.67,4.9,0.04,0.09,0.1
13705,agonis_flexuosa,150,5,175.8,32,5,64,3.59,2.4,3.82,0.06,0.04,0.07
13705,agonis_flexuosa,150,6,185.4,28,7,84,4.7,5.83,5.02,0.09,0.11,0.09
13705,agonis_flexuosa,150,7,193.1,28,7,88,6.01,6.05,5.9,0.11,0.08,0.09
13705,agonis_flexuosa,150,8,186.3,39,5,134,15.94,6.78,9.18,0.24,0.12,0.12
13705,agonis_flexuosa,150,9,198.5,33,3,92,8.12,6.64,9.68,0.12,0.09,0.14
13705,agonis_flexuosa,150,10,202.7,36,6,71,7.2,7.81,4.9,0.09,0.11,0.06
13765,agonis_flexuosa,300,1,269,92,6,179,9.4,6.9,6,0.214,0.153,0.114
13765,agonis_flexuosa,300,2,234.3,62,9,127,3.3,3.3,2.3,0.05,0.05,0.053
13765,agonis_flexuosa,300,3,229.4,55,6,158,3,3.2,3.1,0.062,0.059,0.056
13765,agonis_flexuosa,300,4,315.7,44,8,132,4.5,5.3,3.2,0.08,0.084,0.057
13765,agonis_flexuosa,300,5,249.8,52,5,132,5.1,3.7,6.3,0.105,0.075,0.124
13765,agonis_flexuosa,300,6,270.7,65,7,131,4,6,5.6,0.079,0.121,0.111
13765,agonis_flexuosa,300,7,306.5,46,8,120,3.1,4.2,4.6,0.076,0.09,0.084
13765,agonis_flexuosa,300,8,300.7,52,8,183,10.7,9.3,6.9,0.125,0.148,0.08
13765,agonis_flexuosa,300,9,326.3,114,3,171,6.2,4.4,6.9,0.131,0.088,0.128
13765,agonis_flexuosa,300,10,354.6,85,2,223,8.5,5.5,5.3,0.158,0.078,0.069
11980,agonis_flexuosa,500,1,403,164,7,210,5.01,4.42,5,0.07,0.11,0.11
11980,agonis_flexuosa,500,2,428.5,84,3,149,7.51,6.64,5.71,0.19,0.17,0.15
11980,agonis_flexuosa,500,3,402.7,95,2,188,5.2,4.7,5.51,0.07,0.05,0.09
11980,agonis_flexuosa,500,4,422.5,114,1,215,6.63,6.44,6.31,0.18,0.16,0.12
11980,agonis_flexuosa,500,5,483.4,184,3,141,4.59,5.02,4.19,0.08,0.1,0.11
11980,agonis_flexuosa,500,6,389.6,117,3,138,4.29,3.76,4.48,0.12,0.07,0.11
11980,agonis_flexuosa,500,7,453.7,103,3,140,4.16,3.74,3.33,0.12,0.12,0.08
11980,agonis_flexuosa,500,8,534,185,3,118,5.24,4.48,4.72,0.18,0.09,0.14
11980,agonis_flexuosa,500,9,422.7,123,2,154,4.95,4.01,4.69,0.07,0.13,0.08
11980,agonis_flexuosa,500,10,472.4,172,3,157,4.49,5.81,5.57,0.11,0.07,0.1
14195,angophora_costata,100,1,226.3,46,7,86,22.78,22.79,30.09,0.42,0.41,0.59
14195,angophora_costata,100,2,257.5,50,10,76,15.23,19.71,19.38,0.25,0.31,0.31
14195,angophora_costata,100,3,231.4,59,5,72,20.98,19.73,22.18,0.28,0.29,0.34
14195,angophora_costata,100,4,216.5,42,10,77,14.18,24.32,22.09,0.24,0.46,0.4
14195,angophora_costata,100,5,238,45,9,70,20.41,21.16,20.1,0.29,0.4,0.33
14195,angophora_costata,100,6,225.5,46,10,84,24.33,24.76,20.69,0.4,0.42,0.34
14195,angophora_costata,100,7,207.5,71,8,71,18.18,18.78,22.83,0.28,0.28,0.35
14195,angophora_costata,100,8,244.5,51,10,77,19.13,21.92,19.25,0.35,0.36,0.36
14195,angophora_costata,100,9,198.6,40,11,73,17.92,15.44,18.5,0.2,0.22,0.27
14195,angophora_costata,100,10,212.6,47,9,74,21.41,15.06,19.54,0.4,0.24,0.32
13655,angophora_costata,150,1,321.1,101,6,86,19.5,18.9,19.3,0.43,0.39,0.36
13655,angophora_costata,150,2,267.5,124,6,60,13.5,10.6,12.1,0.24,0.14,0.22
13655,angophora_costata,150,3,274.3,108,7,90,17.8,18.4,23.1,0.3,0.32,0.42
13655,angophora_costata,150,4,263.5,115,6,61,15.6,22.1,19.9,0.31,0.46,0.4
13655,angophora_costata,150,5,260.3,96,5,79,21.7,21.1,16.9,0.39,0.52,0.38
13655,angophora_costata,150,6,223.8,71,3,85,22.6,27.18,28.2,0.43,0.49,0.49
13655,angophora_costata,150,7,296.5,105,6,70,20.8,17.1,13.2,0.39,0.29,0.25
13655,angophora_costata,150,8,320.6,104,7,82,22.8,22.3,14.6,0.39,0.39,0.28
13655,angophora_costata,150,9,309.4,105,7,63,23.5,24,24.1,0.5,0.52,0.47
13655,angophora_costata,150,10,275.4,60,6,92,24,19.8,19.4,0.5,0.35,0.33
