batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
F15_ANS,acer_negundo_sensation,25,1,268.8,104,6,47,15,13.8,20.8,,,
F15_ANS,acer_negundo_sensation,25,2,251.5,114,7,48,30.5,29.4,24.6,,,
F15_ANS,acer_negundo_sensation,25,3,278.5,155,8,42,22.5,26.5,25.2,,,
F15_ANS,acer_negundo_sensation,25,4,209.9,86,7,76,12,18.6,13.5,,,
F15_ANS,acer_negundo_sensation,25,5,258,114,7,44,23.6,20.1,24.8,,,
F15_ANS,acer_negundo_sensation,25,6,275,133,9,48,15.3,26.3,20.6,,,
F15_ANS,acer_negundo_sensation,25,7,246.5,138,10,52,18.1,17,13.3,,,
F15_ANS,acer_negundo_sensation,25,8,276,113,8,40,,,,,,
F15_ANS,acer_negundo_sensation,25,9,275.9,112,7,59,,,,,,
F15_ANS,acer_negundo_sensation,25,10,254,144,9,33,10.3,25.9,25.2,,,
F15_ARFF,acer_rubrum_fairviewflame,35,1,287.2,98,9,58,22.3,22.5,25.1,,,
F15_ARFF,acer_rubrum_fairviewflame,35,2,271.9,68,11,55,45,35.5,39.6,,,
F15_ARFF,acer_rubrum_fairviewflame,35,3,292.3,83,5,106,35.7,35.8,44.2,,,
F15_ARFF,acer_rubrum_fairviewflame,35,4,270.7,84,5,57,27,25.4,19,,,
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,1,321.7,82,10,98,32.9,39.4,43,0.101,0.17,0.14
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,2,287.2,102,3,75,55.5,29,44.4,0.22,0.129,0.2
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,3,316.7,88,2,85,36.3,34.2,38.3,0.12,0.096,0.151
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,4,295,92,7,111,42.1,38.8,29,0.13,0.147,0.121
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,5,296.1,113,7,80,31.2,31.2,46,0.092,0.132,0.15
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,6,294.3,117,3,72,38.7,55.1,49.8,0.177,0.29,0.22
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,7,305.5,88,8,68,61.8,54.7,54.6,0.29,0.24,0.22
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,8,262,103,8,84,50.4,42.8,35.8,0.15,0.136,0.149
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,9,269.1,90,7,96,43.8,32.5,51.6,0.15,0.12,0.25
F15_ARFF_rocket,acer_rubrum_fairviewflame,42,10,323.6,146,8,104,36.6,29.3,37.6,0.122,0.098,0.14
F15_A_x_FJ,acer_rubrum_jeffersred,35,1,270.2,70,5,70,47.8,57.2,41.3,0.21,0.24,0.19
F15_A_x_FJ,acer_rubrum_jeffersred,35,2,336.4,84,4,79,30.2,47.9,37.7,0.1,0.17,0.15
F15_A_x_FJ,acer_rubrum_jeffersred,35,3,323.5,71,1,61,56.5,57.9,36.3,0.31,0.27,0.15
F15_A_x_FJ,acer_rubrum_jeffersred,35,4,351.4,132,5,50,37.7,45.2,41.7,0.16,0.22,0.148
F15_A_x_FJ,acer_rubrum_jeffersred,35,5,335.8,67,8,46,40.4,50.3,67.4,0.15,0.2,0.34
F15_A_x_FJ,acer_rubrum_jeffersred,35,6,354,93,3,68,38.5,37.8,37.2,0.13,0.13,0.1
F15_A_x_FJ,acer_rubrum_jeffersred,35,7,310,110,6,59,30.8,35.9,32.5,0.137,0.13,0.121
F15_A_x_FJ,acer_rubrum_jeffersred,35,8,315.4,84,5,41,28.3,41.2,45.9,0.115,0.163,0.197
F15_A_x_FJ,acer_rubrum_jeffersred,35,9,383.4,87,5,52,63.5,58.7,24.9,0.273,0.27,0.18
F15_A_x_FJ,acer_rubrum_jeffersred,35,10,315,92,1,44,56.9,33,42,0.23,0.12,0.15
M15_ARPN10268,acer_rubrum_octoberglory,45,1,365.3,185,8,50,43.2,50.5,100.8,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,2,396.7,157,2,63,61.9,52.6,51.1,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,3,393.7,182,7,60,50.3,37.3,82.2,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,4,320.3,182,7,49,81.4,63,59.4,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,5,344.9,169,8,67,37.1,46.4,48.2,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,6,357.7,197,7,53,42.3,43.1,40,,,
M15_ARPN10268,acer_rubrum_octoberglory,45,7,425.3,171,3,82,76.6,73.4,74.8,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,1,400.6,117,4,88,65.1,35.1,57.5,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,2,366.3,119,4,83,38.7,45.8,39.1,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,3,371.8,84,5,89,49.1,70,48.6,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,4,353.3,119,4,102,76.2,79.4,60,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,5,387.3,106,4,95,34.3,40.7,49.4,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,6,366.5,87,5,78,57,46.5,46.5,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,7,371.2,110,3,80,49.4,71.8,47.5,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,8,415,88,4,100,46.2,31.3,39.3,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,9,379.9,106,3,88,31.5,58.2,42.9,,,
F15_AF_rocket,acer_x_freemanii_autumnblaze,42,10,386,105,4,74,45.3,35,45.5,,,
F11_LI_x_LFT,lagerstroemia_indica_tuscarora,35,1,279.2,86,4,52,,,,,,
F11_LI_x_LFT,lagerstroemia_indica_tuscarora,35,2,292.3,102,2,29,,,,,,
F11_LI_x_LFT,lagerstroemia_indica_tuscarora,35,3,278.3,92,3,30,,,,,,
F11_LI_x_LFT,lagerstroemia_indica_tuscarora,35,4,248.9,107,3,52,,,,,,
