batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
M33,corymbia_maculata,200,6,432.6,69,4,123,41.1,19.1,34.1,0.89,0.38,0.63
M33,corymbia_maculata,200,7,432.2,45,4,104,41,40.4,60,1.1,1.13,1.44
M33,corymbia_maculata,200,8,447.1,61,3,151,31.1,72.4,66.6,0.62,1.37,1.33
K22,eucalyptus_caesia,35,1,191,68,8,69,39.6,72,52,0.99,1.78,1.29
K22,eucalyptus_caesia,35,2,148.9,42,5,68,45.9,24.3,27.3,1.15,0.56,0.52
K22,eucalyptus_caesia,35,3,160.2,31,3,62,45.2,58.1,57.2,1.17,1.62,1.4
K22,eucalyptus_caesia,35,4,180.6,68,6,66,34.2,36.9,42.4,0.67,0.83,0.88
K22,eucalyptus_caesia,35,5,186.6,37,5,75,23.6,31.4,35,0.43,0.77,0.79
K22,eucalyptus_caesia,35,6,216.8,52,2,63,25.7,34.2,33,0.73,0.9,0.78
K22,eucalyptus_caesia,35,7,139.5,53,1,76,37.4,35,49,1.19,0.99,1.3
K22,eucalyptus_caesia,35,8,187,76,3,65,38.8,40.3,49.7,1.04,1.06,1.19
K22,eucalyptus_caesia,35,9,172,64,2,83,35,41.2,47.1,0.91,1.07,1.14
K22,eucalyptus_caesia,35,10,161.4,45,3,62,17.6,17.9,46.6,0.4,0.42,1.03
M22,eucalyptus_sideroxylon,200,1,359.7,51,2,178,8.7,9.7,9.1,0.18,0.2,0.26
M22,eucalyptus_sideroxylon,200,2,377.2,103,3,120,29.1,22.1,18.1,1.28,0.73,0.64
M22,eucalyptus_sideroxylon,200,3,409.8,90,5,153,12.4,15.3,14,0.31,0.3,0.31
L8,jacaranda_mimosifolia,100,1,182.5,40,4,66,,,,,,
L8,jacaranda_mimosifolia,100,2,205.1,111,2,44,,,,,,
L8,jacaranda_mimosifolia,100,3,263.3,112,3,84,,,,,,
L8,jacaranda_mimosifolia,100,4,255.1,121,3,61,,,,,,
L8,jacaranda_mimosifolia,100,5,283,116,6,41,,,,,,
L8,jacaranda_mimosifolia,100,6,355.4,151,4,57,,,,,,
L8,jacaranda_mimosifolia,100,7,319.2,151,8,51,,,,,,
L8,jacaranda_mimosifolia,100,8,240,78,3,37,,,,,,
L8,jacaranda_mimosifolia,100,9,409.4,175,3,50,,,,,,
L8,jacaranda_mimosifolia,100,10,412.9,124,7,146,,,,,,
N29,jacaranda_mimosifolia,200,1,222.8,116,2,42,,,,,,
N29,jacaranda_mimosifolia,200,2,199,104,4,53,,,,,,
N29,jacaranda_mimosifolia,200,3,248.8,131,2,38,,,,,,
N29,jacaranda_mimosifolia,200,4,243.1,134,4,88,,,,,,
N29,jacaranda_mimosifolia,200,5,248.4,134,4,100,,,,,,
N29,jacaranda_mimosifolia,200,6,175.6,123,6,14,,,,,,
N29,jacaranda_mimosifolia,200,7,208.5,104,1,13,,,,,,
N29,jacaranda_mimosifolia,200,8,234.2,,0,2,,,,,,
N29,jacaranda_mimosifolia,200,9,206.6,105,4,103,,,,,,
N29,jacaranda_mimosifolia,200,10,237.5,105,4,21,,,,,,
M38,jacaranda_mimosifolia,500,1,390.9,170,2,219,,,,,,
M38,jacaranda_mimosifolia,500,2,401.5,116,2,177,,,,,,
M38,jacaranda_mimosifolia,500,3,430.1,185,4,167,,,,,,
M38,jacaranda_mimosifolia,500,4,395,120,10,151,,,,,,
M38,jacaranda_mimosifolia,500,5,452.6,164,3,121,,,,,,
N13,lagerstroemia_indica_natchez,200,1,256.3,48,7,130,,,,,,
N13,lagerstroemia_indica_natchez,200,2,245.9,62,5,163,,,,,,
N13,lagerstroemia_indica_natchez,200,3,386.6,60,4,174,,,,,,
N13,lagerstroemia_indica_natchez,200,4,288,71,2,166,,,,,,
N13,lagerstroemia_indica_natchez,200,5,319.7,85,5,194,,,,,,
N13,lagerstroemia_indica_natchez,200,6,333.1,53,2,142,,,,,,
F8,lagerstroemia_indica_sioux,100,1,263.6,84,6,49,,,,,,
F8,lagerstroemia_indica_sioux,100,2,263.6,63,3,65,,,,,,
F8,lagerstroemia_indica_sioux,100,3,279.9,75,5,65,,,,,,
F8,lagerstroemia_indica_sioux,100,4,207,99,11,56,,,,,,
F8,lagerstroemia_indica_sioux,100,5,247.9,64,3,73,,,,,,
F8,lagerstroemia_indica_sioux,100,6,295.4,51,2,64,,,,,,
F8,lagerstroemia_indica_sioux,100,7,264,75,3,40,,,,,,
F8,lagerstroemia_indica_sioux,100,8,289.8,98,5,50,,,,,,
F8,lagerstroemia_indica_sioux,100,9,285.2,44,3,69,,,,,,
F8,lagerstroemia_indica_sioux,100,10,299.5,49,3,46,,,,,,
K23,magnolia_grandiflora_littlegem,45,1,154.4,37,4,37,27.8,46.7,39,0.65,1.15,1.08
K23,magnolia_grandiflora_littlegem,45,2,204.7,32,9,80,18.9,20.7,18.4,0.48,0.53,0.43
K23,magnolia_grandiflora_littlegem,45,3,207.3,35,6,53,27.1,29.1,31.3,0.61,0.76,0.65
K23,magnolia_grandiflora_littlegem,45,4,110.8,32,5,38,42.6,36.3,30.2,0.89,0.85,0.7
K23,magnolia_grandiflora_littlegem,45,5,144.1,30,4,42,26,26.9,36,0.55,0.55,0.72
K23,magnolia_grandiflora_littlegem,45,6,152.9,33,5,60,37.9,53.7,38.2,0.76,1.37,0.91
K23,magnolia_grandiflora_littlegem,45,7,202.7,40,5,48,26.6,27.9,32.7,0.59,0.6,0.8
K23,magnolia_grandiflora_littlegem,45,8,123.7,32,5,47,38.6,67.8,23.3,0.96,1.85,0.59
K23,magnolia_grandiflora_littlegem,45,9,141.8,22,3,58,31.9,32.4,52,0.71,0.75,1.22
G16,magnolia_grandiflora_littlegem,100,1,188.5,31,6,64,35.7,42.2,44.4,0.76,0.9,0.87
G16,magnolia_grandiflora_littlegem,100,2,156.7,26,5,54,52.3,48.5,39.9,1.32,1.14,1
G16,magnolia_grandiflora_littlegem,100,3,202.1,33,8,81,31.6,27.2,28.8,0.66,0.58,0.69
G16,magnolia_grandiflora_littlegem,100,4,157.4,33,8,80,45.9,51.2,54.1,1.11,1.4,1.45
G16,magnolia_grandiflora_littlegem,100,5,195.7,41,7,68,18.9,21.4,23.7,0.52,0.57,0.58
G16,magnolia_grandiflora_littlegem,100,6,169,47,6,72,41.8,27,56.2,0.9,0.67,1.4
G16,magnolia_grandiflora_littlegem,100,7,208.7,36,6,80,41.9,39.9,46.5,0.95,0.86,1.05
G16,magnolia_grandiflora_littlegem,100,8,221.3,44,8,70,24,32.2,24.2,0.59,0.79,0.56
G16,magnolia_grandiflora_littlegem,100,9,153.3,34,10,64,30.9,33.9,28.9,0.86,0.9,0.75
G16,magnolia_grandiflora_littlegem,100,10,167,38,7,77,24.6,38.5,48.6,0.63,1.05,1.22
N2,magnolia_grandiflora_littlegem,200,1,265.9,18,6,110,22.6,17.2,18.4,0.56,0.42,0.39
N2,magnolia_grandiflora_littlegem,200,2,238.9,30,8,117,33,25.3,36,0.82,0.65,0.96
N2,magnolia_grandiflora_littlegem,200,3,250.1,29,5,121,19.1,22.7,23.7,0.52,0.52,0.54
N2,magnolia_grandiflora_littlegem,200,4,242.7,28,9,161,26.5,20.4,20.4,0.57,0.52,0.5
N2,magnolia_grandiflora_littlegem,200,5,260.5,30,9,119,20.8,20.4,28.8,0.53,0.5,0.72
N2,magnolia_grandiflora_littlegem,200,6,243.4,29,7,86,21.5,33.5,16.5,0.55,0.79,0.43
N2,magnolia_grandiflora_littlegem,200,7,255.5,24,5,117,23.6,18.2,19.5,0.6,0.41,0.44
N2,magnolia_grandiflora_littlegem,200,8,242.2,21,9,86,19.8,32.2,22.4,0.45,0.62,0.54
N2,magnolia_grandiflora_littlegem,200,9,255.2,27,5,107,23.1,16.5,24.1,0.55,0.46,0.54
N2,magnolia_grandiflora_littlegem,200,10,267.3,29,6,128,21.5,18.7,21.9,0.55,0.47,0.58
A8,melaleuca_rhaphiophylla,35,1,163.4,42,7,51,,,,,,
A8,melaleuca_rhaphiophylla,35,2,142.3,37,12,57,,,,,,
A8,melaleuca_rhaphiophylla,35,3,161,46,15,37,,,,,,
A8,melaleuca_rhaphiophylla,35,4,134.3,41,8,46,,,,,,
A8,melaleuca_rhaphiophylla,35,5,157.3,43,23,62,,,,,,
A8,melaleuca_rhaphiophylla,35,6,156.4,35,17,66,,,,,,
A8,melaleuca_rhaphiophylla,35,7,140.2,54,13,42,,,,,,
A8,melaleuca_rhaphiophylla,35,8,158.7,31,18,53,,,,,,
A8,melaleuca_rhaphiophylla,35,9,133.1,49,11,41,,,,,,
A8,melaleuca_rhaphiophylla,35,10,142.1,29,12,44,,,,,,
H29,melaleuca_rhaphiophylla,100,1,146,38,7,46,,,,,,
H29,melaleuca_rhaphiophylla,100,2,185.7,46,8,56,,,,,,
H29,melaleuca_rhaphiophylla,100,3,142.4,32,6,68,,,,,,
H29,melaleuca_rhaphiophylla,100,4,167.8,40,5,100,,,,,,
H29,melaleuca_rhaphiophylla,100,5,211,65,5,85,,,,,,
H29,melaleuca_rhaphiophylla,100,6,156.9,52,4,68,,,,,,
H29,melaleuca_rhaphiophylla,100,7,162.4,31,8,87,,,,,,
H29,melaleuca_rhaphiophylla,100,8,253.1,73,10,57,,,,,,
H29,melaleuca_rhaphiophylla,100,9,215.5,85,5,86,,,,,,
H29,melaleuca_rhaphiophylla,100,10,221.2,58,6,64,,,,,,
O5,melaleuca_rhaphiophylla,200,1,248,59,4,84,,,,,,
O5,melaleuca_rhaphiophylla,200,2,156.1,48,3,108,,,,,,
O5,melaleuca_rhaphiophylla,200,3,211.4,67,15,79,,,,,,
O5,melaleuca_rhaphiophylla,200,4,256.1,33,9,150,,,,,,
O5,melaleuca_rhaphiophylla,200,5,230.3,41,8,85,,,,,,
O5,melaleuca_rhaphiophylla,200,6,231.8,41,8,103,,,,,,
O5,melaleuca_rhaphiophylla,200,7,237.5,73,4,101,,,,,,
O5,melaleuca_rhaphiophylla,200,8,274.9,49,9,100,,,,,,
O5,melaleuca_rhaphiophylla,200,9,270.4,90,12,70,,,,,,
O5,melaleuca_rhaphiophylla,200,10,245.6,37,9,86,,,,,,
K43,olea_europaea_mission,45,1,248.1,33,5,79,3,5.7,3.4,0.1,0.25,0.11
K43,olea_europaea_mission,45,2,257.3,58,9,67,4,4,2.7,0.13,0.17,0.08
K43,olea_europaea_mission,45,3,256.4,58,9,74,3.2,4.1,2.9,0.14,0.19,0.12
K43,olea_europaea_mission,45,4,241.7,58,7,103,3.9,2,2.9,0.15,0.09,0.13
K43,olea_europaea_mission,45,5,233.8,108,7,81,4.1,3.1,4.8,0.15,0.14,0.18
K43,olea_europaea_mission,45,6,258.9,76,9,67,4.5,5.6,4.2,0.18,0.24,0.19
K43,olea_europaea_mission,45,7,297,54,3,78,4.4,3.5,4.9,0.2,0.12,0.21
K43,olea_europaea_mission,45,8,231.4,77,6,80,4.3,4.4,5.4,0.2,0.17,0.22
K43,olea_europaea_mission,45,9,289.5,62,7,84,2.8,5.1,4.8,0.08,0.17,0.18
K43,olea_europaea_mission,45,10,242.5,64,4,98,3.9,4,3.7,0.17,0.19,0.19
K43,olea_europaea_mission,100,1,295,83,7,118,3,2.4,3.3,0.14,0.13,0.14
K43,olea_europaea_mission,100,2,267.1,88,8,102,3.9,3.6,3.4,0.15,0.15,0.1
K43,olea_europaea_mission,100,3,285.3,56,4,73,3.9,2.9,3.1,0.16,0.15,0.14
K43,olea_europaea_mission,100,4,242.6,74,6,95,6.4,3.2,3.5,0.27,0.17,0.17
K43,olea_europaea_mission,100,5,225.8,30,1,84,3.4,3.9,3.8,0.18,0.17,0.15
K43,olea_europaea_mission,100,6,279.9,74,8,133,4.1,4.4,3.9,0.18,0.24,0.2
K43,olea_europaea_mission,100,7,288.9,75,3,82,4.2,4.2,4.4,0.22,0.18,0.22
K43,olea_europaea_mission,100,8,279.1,73,6,77,3.9,3.8,3.4,0.16,0.15,0.11
K43,olea_europaea_mission,100,9,202.6,59,3,112,3,2.4,3.6,0.14,0.12,0.17
K43,olea_europaea_mission,100,10,289.7,53,5,99,3.5,3.4,3.6,0.16,0.16,0.17
A50/K28,olea_europaea_tolleysupright,45,1,144.2,74,8,43,3.6,5.3,3,0.14,0.23,0.11
A50/K28,olea_europaea_tolleysupright,45,2,161.7,69,3,86,1.8,2.1,1.6,0.08,0.05,0.07
A50/K28,olea_europaea_tolleysupright,45,3,154.2,59,14,64,3,3.4,3.7,0.11,0.1,0.1
A50/K28,olea_europaea_tolleysupright,45,4,159.6,57,14,38,3.6,3.4,3,0.11,0.12,0.11
A50/K28,olea_europaea_tolleysupright,45,5,187.6,66,9,45,4.1,2.8,3.4,0.21,0.11,0.14
A50/K28,olea_europaea_tolleysupright,45,6,189.5,55,8,99,2.9,2.4,2.6,0.13,0.13,0.1
A50/K28,olea_europaea_tolleysupright,45,7,182.2,44,12,66,3.6,2.7,2.8,0.16,0.14,0.13
A50/K28,olea_europaea_tolleysupright,45,8,220.7,109,10,85,2.5,2.9,2.5,0.09,0.09,0.08
A50/K28,olea_europaea_tolleysupright,45,9,162.6,74,5,75,3.3,2.8,3.6,0.12,0.12,0.1
A50/K28,olea_europaea_tolleysupright,45,10,174.1,62,4,68,3.3,3.8,3.6,0.13,0.13,0.11
H32,olea_europaea_tolleysupright,100,1,191.3,30,10,95,2.7,2.6,3,0.12,0.12,0.13
H32,olea_europaea_tolleysupright,100,2,194,55,10,79,2.4,1.9,2.1,0.09,0.07,0.08
H32,olea_europaea_tolleysupright,100,3,232.3,48,9,102,3.3,2,2.7,0.14,0.08,0.1
H32,olea_europaea_tolleysupright,100,4,197.1,51,13,75,3.7,3.3,2.9,0.15,0.12,0.11
H32,olea_europaea_tolleysupright,100,5,185.7,39,8,113,2.3,2,1.9,0.09,0.07,0.09
H32,olea_europaea_tolleysupright,100,6,182.5,56,7,109,1.8,2.1,2.2,0.06,0.08,0.12
H32,olea_europaea_tolleysupright,100,7,185.7,38,6,92,2.4,1.8,2.2,0.11,0.08,0.11
H32,olea_europaea_tolleysupright,100,8,244.8,57,12,88,2.7,1.9,2.5,0.13,0.08,0.11
H32,olea_europaea_tolleysupright,100,9,195.7,43,12,108,1.8,2.9,1.9,0.07,0.13,0.07
H32,olea_europaea_tolleysupright,100,10,187.9,40,,80,3,3,3.5,0.15,0.13,0.17
E1,olea_europaea_tolleysupright,200,1,266.7,44,3,142,2.9,2.8,3.2,0.13,0.13,0.13
E1,olea_europaea_tolleysupright,200,2,238.9,40,5,144,2.1,2.7,2.3,0.08,0.11,0.1
E1,olea_europaea_tolleysupright,200,3,236,50,5,136,3.3,2.9,3.3,0.14,0.11,0.13
E1,olea_europaea_tolleysupright,200,4,264.3,63,4,115,2.7,2.7,2.9,0.12,0.07,0.1
E1,olea_europaea_tolleysupright,200,5,258.3,43,3,137,2.7,2.9,2.2,0.11,0.13,0.09
E1,olea_europaea_tolleysupright,200,6,231.5,65,3,89,3.2,2.7,3.5,0.12,0.08,0.14
N24,platanus_x_acerifolia,200,1,471.4,87,2,54,,,,,,
N24,platanus_x_acerifolia,200,2,451.7,96,2,72,,,,,,
N24,platanus_x_acerifolia,200,3,335,97,6,68,,,,,,
N24,platanus_x_acerifolia,200,4,342.5,94,4,70,,,,,,
N24,platanus_x_acerifolia,200,5,331.5,101,3,43,,,,,,
N24,platanus_x_acerifolia,200,6,451.7,105,3,65,,,,,,
N24,platanus_x_acerifolia,200,7,435.7,109,4,54,,,,,,
N24,platanus_x_acerifolia,200,8,461.1,105,3,91,,,,,,
N24,platanus_x_acerifolia,200,9,357.9,94,3,81,,,,,,
N24,platanus_x_acerifolia,200,10,456.7,97,3,72,,,,,,
RowJ,platanus_x_acerifolia,500,1,562.5,176,4,118,,,,,,
RowJ,platanus_x_acerifolia,500,2,587,176,3,156,,,,,,
RowJ,platanus_x_acerifolia,500,3,479,106,3,142,,,,,,
RowJ,platanus_x_acerifolia,500,4,462.8,118,2,164,,,,,,
RowJ,platanus_x_acerifolia,500,5,544,111,3,128,,,,,,
RowJ,platanus_x_acerifolia,500,6,562.2,109,2,105,,,,,,
RowJ,platanus_x_acerifolia,500,7,601.8,139,4,161,,,,,,
RowJ,platanus_x_acerifolia,500,8,471.2,114,3,131,,,,,,
RowJ,platanus_x_acerifolia,500,9,471.2,111,2,101,,,,,,
RowJ,platanus_x_acerifolia,500,10,516,117,4,96,,,,,,
A42,pyrus_calleryana_chanticleer,100,1,229.1,40,7,43,,,,,,
A42,pyrus_calleryana_chanticleer,100,2,261.3,42,5,43,,,,,,
A42,pyrus_calleryana_chanticleer,100,3,228.7,44,8,49,,,,,,
A42,pyrus_calleryana_chanticleer,100,4,235.6,40,5,46,,,,,,
A42,pyrus_calleryana_chanticleer,100,5,254.5,45,8,50,,,,,,
A42,pyrus_calleryana_chanticleer,100,6,222,41,8,45,,,,,,
A42,pyrus_calleryana_chanticleer,100,7,214.2,44,7,57,,,,,,
A42,pyrus_calleryana_chanticleer,100,8,234.1,65,5,32,,,,,,
A42,pyrus_calleryana_chanticleer,100,9,270.7,40,7,40,,,,,,
A42,pyrus_calleryana_chanticleer,100,10,246.3,25,5,45,,,,,,
K34,ulmus_parvifolia,45,1,247.3,105,9,23,,,,,,
K34,ulmus_parvifolia,45,2,184.5,58,6,36,,,,,,
K34,ulmus_parvifolia,45,3,222.4,69,11,37,,,,,,
K34,ulmus_parvifolia,45,4,196.3,59,12,27,,,,,,
K34,ulmus_parvifolia,45,5,202.1,53,8,50,,,,,,
K34,ulmus_parvifolia,45,6,220.7,53,13,34,,,,,,
K34,ulmus_parvifolia,45,7,190.3,70,10,53,,,,,,
K34,ulmus_parvifolia,45,8,176,54,2,37,,,,,,
K34,ulmus_parvifolia,45,9,219,30,8,40,,,,,,
K34,ulmus_parvifolia,45,10,181.9,50,4,36,,,,,,
C106,waterhousea_floribunda,35,1,128.9,30,6,51,24.2,24.2,25.5,0.37,0.4,0.37
C106,waterhousea_floribunda,35,2,129.9,32,5,53,9.1,6.7,8.9,0.12,0.1,0.14
C106,waterhousea_floribunda,35,3,120.8,15,7,79,13.5,19,19.7,0.19,0.23,0.26
C106,waterhousea_floribunda,35,4,130.8,23,4,29,18.5,13.2,24.9,0.27,0.2,0.36
