species,batch_id,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
xanthostemon_chrysanthus,xc_72,20,6,86.5,20,7,18,19.96,21.64,28.78,0.15,0.18,0.39
xanthostemon_chrysanthus,xc_72,20,7,120.5,44,4,29,18.15,19.53,28.33,0.13,0.18,0.34
xanthostemon_chrysanthus,xc_72,20,8,120.2,18,7,32,15.22,9.67,23.2,0.14,0.11,0.34
xanthostemon_chrysanthus,xc_72,20,9,143.9,49,7,17,7.73,8.41,,0.1,0.09,
xanthostemon_chrysanthus,xc_72,20,10,102,3,1,23,32.73,10.22,12.08,0.26,0.17,0.09
delonix_regia,dr_tb,100,1,273.4,169,3,55,,,,,,
delonix_regia,dr_tb,100,2,247.5,153,3,96,,,,,,
delonix_regia,dr_tb,100,3,272.3,150,3,63,,,,,,
delonix_regia,dr_tb,100,4,271.6,154,8,56,,,,,,
delonix_regia,dr_tb,100,5,297.5,166,2,93,,,,,,
delonix_regia,dr_tb,100,6,260.6,157,3,68,,,,,,
delonix_regia,dr_tb,100,7,272.7,181,5,38,,,,,,
delonix_regia,dr_tb,100,8,261.6,130,3,75,,,,,,
delonix_regia,dr_tb,100,9,297.1,160,4,105,,,,,,
delonix_regia,dr_tb,100,10,297.4,182,4,95,,,,,,
