batch_id,species,volume,treenumb,canopy_top,canopy_bottom,branchper30,maxbranchradius,leafarea1,leafarea2,leafarea3,leafmass1,leafmass2,leafmass3
ARO_40,acer_rubrum_octoberglory,40,1,270.8,45,4,54,32.5,33.1,29.9,0.108,0.14,0.115
ARO_40,acer_rubrum_octoberglory,40,2,316.4,71,5,46,29.3,31.6,37.1,0.088,0.113,0.14
ARO_40,acer_rubrum_octoberglory,40,3,311.1,83,5,71,39.4,40.7,40.1,0.14,0.139,0.137
ARO_40,acer_rubrum_octoberglory,40,4,311,42,7,34,47.4,49.3,33.5,0.18,0.138,0.071
ARO_40,acer_rubrum_octoberglory,40,5,268.4,43,14,47,32.6,33.2,29.7,0.099,0.111,0.1
ARO_40,acer_rubrum_octoberglory,40,6,211.3,78,11,43,32.6,40.6,47.7,0.103,0.165,0.145
ARO_40,acer_rubrum_octoberglory,40,7,314.5,82,2,48,34,39.4,36.4,0.112,0.13,0.12
ARO_40,acer_rubrum_octoberglory,40,8,286.6,82,3,73,27.6,36.1,38.3,0.097,0.13,0.146
ARO_40,acer_rubrum_octoberglory,40,9,287.5,84,11,44,31,31.2,34.2,0.084,0.101,0.139
ARO_40,acer_rubrum_octoberglory,40,10,296,62,6,56,26.4,27.3,27.1,0.081,0.097,0.078
ARO_200,acer_rubrum_octoberglory,200,1,384.3,107,5,72,36.6,29.9,62.1,,,
ARO_200,acer_rubrum_octoberglory,200,2,400,92,6,78,38.8,69.7,55,,,
ARO_200,acer_rubrum_octoberglory,200,3,391.6,108,7,75,59.6,42.8,36.8,,,
ARO_200,acer_rubrum_octoberglory,200,4,372.5,103,7,70,49,40.5,45.2,,,
ARO_200,acer_rubrum_octoberglory,200,5,380.5,115,7,75,32.1,46.5,84.2,,,
ARO_200,acer_rubrum_octoberglory,200,6,392.1,108,6,108,39.4,34.9,40,,,
ARO_200,acer_rubrum_octoberglory,200,7,406.8,107,6,77,58.3,89.9,64.7,,,
ARO_200,acer_rubrum_octoberglory,200,8,397,100,7,93,70.1,60.9,49.2,,,
ARO_200,acer_rubrum_octoberglory,200,9,395.7,113,5,92,52.4,35,46.4,,,
AF_20,acer_x_freemanii,20,1,203.8,48,5,44,73.8,46.2,58,,,
AF_20,acer_x_freemanii,20,2,216.8,59,9,53,42,37.3,35,,,
AF_20,acer_x_freemanii,20,3,238.2,59,4,60,70.1,78.9,57.2,,,
AF_20,acer_x_freemanii,20,4,241.1,20,8,60,74.8,55.1,49,,,
AF_20,acer_x_freemanii,20,5,229.3,74,10,50,81.1,53.4,26.1,,,
AF_20,acer_x_freemanii,20,6,261.3,30,3,48,37.9,60,62.5,,,
AF_20,acer_x_freemanii,20,7,231.1,53,16,56,68.7,42.6,32.9,,,
AF_20,acer_x_freemanii,20,8,232.7,52,5,50,30.1,69.2,32.8,,,
AF_20,acer_x_freemanii,20,9,236.7,21,4,45,68.4,43.5,71.4,,,
AF_20,acer_x_freemanii,20,10,235.5,14,2,37,30.8,66.1,56.6,,,
AF_40,acer_x_freemanii,40,1,231.6,46,4,48,52.4,46.1,53.6,,,
AF_40,acer_x_freemanii,40,2,259.7,78,8,30,53.9,67.6,40.5,,,
AF_40,acer_x_freemanii,40,3,236,72,10,63,82.5,50.9,36.9,,,
AF_40,acer_x_freemanii,40,4,273,71,7,58,41.1,36.5,37.8,,,
AF_40,acer_x_freemanii,40,5,248.8,82,6,50,78.6,35,58.3,,,
AF_40,acer_x_freemanii,40,6,245.3,75,10,59,69.6,77.3,59.4,,,
AF_40,acer_x_freemanii,40,7,245.3,75,7,77,40.6,39.8,56.6,,,
AF_40,acer_x_freemanii,40,8,241.3,71,8,57,43.9,47.3,34.9,,,
AF_40,acer_x_freemanii,40,9,256.5,84,7,74,39.8,56.4,74.8,,,
AF_40,acer_x_freemanii,40,10,240,79,9,50,62,61.6,48.9,,,
